WKT;ID;SPANNINGSN
"POINT (52.380781156993 6.17634475758007)";366845.0000000000;LS
"POINT (52.434421595599 6.12921903577002)";366848.0000000000;LS
"POINT (52.3768494580786 6.12949172263689)";366849.0000000000;LS
"POINT (51.5362764865489 5.3792812069877)";396847.0000000000;LS
"POINT (52.3833367089617 6.14037490327381)";366853.0000000000;LS
"POINT (52.3677073231733 6.18256548945814)";366854.0000000000;LS
"POINT (52.5850673372593 6.24105800400174)";366450.0000000000;LS
"POINT (52.5747424943181 6.20551579453939)";366451.0000000000;LS
"POINT (52.5885318457862 6.23406184683856)";366452.0000000000;LS
"POINT (52.5768961397781 6.2723721213429)";366453.0000000000;LS
"POINT (52.5740446424675 6.16024501980904)";366454.0000000000;LS
"POINT (52.5696863359947 6.16367710602247)";366455.0000000000;LS
"POINT (52.5791468656532 6.15830138119906)";366456.0000000000;LS
"POINT (52.5791538782867 6.19547767189057)";366457.0000000000;LS
"POINT (52.5632352863987 6.25621790119298)";366458.0000000000;LS
"POINT (52.5672787184271 6.25619368561606)";366459.0000000000;LS
"POINT (52.427630899313 6.30629653033859)";366573.0000000000;LS
"POINT (52.3877875401162 6.27559855175994)";366575.0000000000;LS
"POINT (52.3811414855568 6.26323798561853)";366576.0000000000;LS
"POINT (52.3830191778794 6.25982355356741)";366577.0000000000;LS
"POINT (52.3851452673256 6.26118066671)";366578.0000000000;LS
"POINT (52.3826909454232 6.28985409836329)";366582.0000000000;LS
"POINT (52.3230595466958 6.33043195862612)";366709.0000000000;LS
"POINT (52.3204773368331 6.31871490655724)";366710.0000000000;LS
"POINT (52.5089546734304 6.55615606023903)";367654.0000000000;LS
"POINT (52.5305975592868 6.39862922160544)";367655.0000000000;LS
"POINT (52.4985187800195 6.54981833336113)";367656.0000000000;LS
"POINT (51.2204833488327 5.64673104347319)";392135.0000000000;LS
"POINT (52.5746659313511 6.3795049895415)";367744.0000000000;LS
"POINT (52.47288731986 6.36911482398262)";367745.0000000000;LS
"POINT (52.4444395539649 6.35986061898867)";367746.0000000000;LS
"POINT (52.4953971262608 6.56537963842754)";367747.0000000000;LS
"POINT (52.4361158048278 6.40195969798043)";367748.0000000000;LS
"POINT (52.5298357879902 6.46492415602332)";367749.0000000000;LS
"POINT (52.5238491981619 6.41133144091502)";367750.0000000000;LS
"POINT (52.4917823515619 6.40861045488519)";367751.0000000000;LS
"POINT (52.5336264624057 6.38845895574212)";367752.0000000000;LS
"POINT (52.4367804396974 6.36338888475934)";367753.0000000000;LS
"POINT (52.509725108109 6.12915521270719)";367450.0000000000;LS
"POINT (52.4980682158322 6.08973196912385)";367451.0000000000;LS
"POINT (52.4988604987567 6.0830959888768)";367452.0000000000;LS
"POINT (52.4995199435468 6.08950392404455)";367453.0000000000;LS
"POINT (52.4956045647974 6.09098264186976)";367454.0000000000;LS
"POINT (51.4574409637543 5.32245658384478)";398442.0000000000;LS
"POINT (52.9791019159198 6.96410552092166)";398152.0000000000;LS
"POINT (53.2005035517978 6.65956674569218)";392226.0000000000;LS
"POINT (52.513442920208 6.42395476836882)";367556.0000000000;LS
"POINT (52.4547778388132 6.41672536790353)";367557.0000000000;LS
"POINT (52.577845352565 6.35841214476728)";367558.0000000000;LS
"POINT (52.5112285692762 6.35052781327955)";367559.0000000000;LS
"POINT (52.5128594377823 6.53301617488897)";367560.0000000000;LS
"POINT (52.5235912659858 6.42738797308965)";367561.0000000000;LS
"POINT (52.5108848325045 6.38151169578953)";367562.0000000000;LS
"POINT (52.5072765385101 6.42243556377887)";367563.0000000000;LS
"POINT (52.5499122811656 6.41695620486804)";367564.0000000000;LS
"POINT (51.2675456729634 5.71277304530412)";392136.0000000000;LS
"POINT (52.5313633661751 6.41462100267632)";367657.0000000000;LS
"POINT (52.474880436543 6.42168502173598)";367658.0000000000;LS
"POINT (52.5289680452246 6.44134308164015)";367659.0000000000;LS
"POINT (53.0358000955822 6.93614544951679)";404786.0000000000;LS
"POINT (52.525633821837 6.44497619667885)";367660.0000000000;LS
"POINT (52.5518419703443 6.39936926358792)";367661.0000000000;LS
"POINT (52.3695160249833 6.45667587359924)";368128.0000000000;LS
"POINT (52.3595547379385 6.49007277645917)";368129.0000000000;LS
"POINT (51.2776822202626 6.08176827581895)";401615.0000000000;LS
"POINT (52.3631846209574 6.45720163912239)";368231.0000000000;LS
"POINT (52.3662118011515 6.44123240497597)";368232.0000000000;LS
"POINT (50.8319331838702 5.7203104510352)";406038.0000000000;LS
"POINT (52.2534916454317 6.31444967163227)";367890.0000000000;LS
"POINT (52.2566052100991 6.32997094937372)";367891.0000000000;LS
"POINT (52.2316307895608 6.27626549976923)";367892.0000000000;LS
"POINT (52.2487307660732 6.29421192234105)";367893.0000000000;LS
"POINT (52.247753294348 6.28601817999308)";367894.0000000000;LS
"POINT (52.2389692132681 6.30086650476808)";367895.0000000000;LS
"POINT (52.2449690851683 6.36742632849394)";367896.0000000000;LS
"POINT (52.2425154947228 6.3473465716503)";367897.0000000000;LS
"POINT (52.2921860678923 6.14803179357894)";368000.0000000000;LS
"POINT (51.4001656091287 6.0888873920715)";401614.0000000000;LS
"POINT (52.2823631356929 6.15811388481303)";368002.0000000000;LS
"POINT (52.2615413139074 6.28884284715695)";368005.0000000000;LS
"POINT (52.2656740468729 6.19579628388865)";368003.0000000000;LS
"POINT (52.2999277961769 6.16196832985974)";368006.0000000000;LS
"POINT (51.5426823422973 5.06794687052393)";397157.0000000000;LS
"POINT (52.2925846323131 6.12392304362648)";368008.0000000000;LS
"POINT (52.3720295510681 6.45104791340638)";368130.0000000000;LS
"POINT (52.2773090789066 6.19424604826575)";410191.0000000000;LS
"POINT (52.2516116374265 6.70901903305114)";400901.0000000000;LS
"POINT (50.8989450549073 5.97250104042488)";403085.0000000000;LS
"POINT (51.0037223593355 5.84533116901662)";403086.0000000000;LS
"POINT (51.6042080893543 4.86610808364358)";396557.0000000000;LS
"POINT (52.4514655519961 6.55894399749587)";392669.0000000000;LS
"POINT (51.6974891863762 5.04228675349509)";408661.0000000000;LS
"POINT (52.3350350390284 6.36490106602962)";368237.0000000000;LS
"POINT (51.0002630672846 5.84517563081341)";403092.0000000000;LS
"POINT (52.3649123450803 6.46074017676845)";368239.0000000000;LS
"POINT (52.3635279792299 6.46179907099327)";368241.0000000000;LS
"POINT (51.4384251493541 5.47983102486529)";392704.0000000000;LS
"POINT (51.4494269208613 5.13381388607185)";391708.0000000000;LS
"POINT (51.457781275194 5.14892508291541)";391712.0000000000;LS
"POINT (51.4444775015532 5.14117448753878)";391709.0000000000;LS
"POINT (51.4489262183037 5.14125442335362)";391710.0000000000;LS
"POINT (51.4386016371109 5.15262490208697)";391711.0000000000;LS
"POINT (53.4065034875887 6.68006815234132)";392928.0000000000;LS
"POINT (52.3872833744971 6.47751826584741)";368288.0000000000;LS
"POINT (51.6283189682982 5.06628800703887)";408059.0000000000;LS
"POINT (52.3526631180592 6.33984266668139)";402829.0000000000;LS
"POINT (52.2839050393835 6.42457309165844)";368319.0000000000;LS
"POINT (52.2187140334226 6.45682922450071)";391748.0000000000;LS
"POINT (52.2040579899019 6.8292448412112)";391750.0000000000;LS
"POINT (52.2965729683103 6.39333529260654)";368318.0000000000;LS
"POINT (52.3493386308182 6.34608829556096)";402830.0000000000;LS
"POINT (50.8269577277755 5.70374032671894)";393153.0000000000;LS
"POINT (51.6868415394878 5.06651936687094)";401734.0000000000;LS
"POINT (50.7735507888567 6.00968152266846)";407658.0000000000;LS
"POINT (50.775963008932 6.01895678345144)";407659.0000000000;LS
"POINT (51.6360533669971 4.37336908533005)";397542.0000000000;LS
"POINT (51.6833640552635 5.11796143738668)";401735.0000000000;LS
"POINT (51.6744618827152 4.81631547317684)";396041.0000000000;LS
"POINT (51.2753384456435 6.00919485237312)";397543.0000000000;LS
"POINT (51.3617515159839 6.05717605681373)";407650.0000000000;LS
"POINT (51.5275401066556 5.99385289100824)";393075.0000000000;LS
"POINT (53.2034897196892 6.58045299873234)";400800.0000000000;LS
"POINT (51.7696749245829 5.88909995072778)";393078.0000000000;LS
"POINT (52.2772063762396 6.68903550101439)";400902.0000000000;LS
"POINT (51.5441101232091 5.98374109767427)";393081.0000000000;LS
"POINT (51.7661261618436 5.87200798694525)";393082.0000000000;LS
"POINT (51.4561333977719 5.15552185437257)";391714.0000000000;LS
"POINT (51.4538068146033 5.14459719865624)";391715.0000000000;LS
"POINT (52.4737540359864 6.53329441433559)";394087.0000000000;LS
"POINT (51.5132810379945 5.15166235840422)";391717.0000000000;LS
"POINT (51.4970940402434 5.15431140365952)";391718.0000000000;LS
"POINT (51.5020355518702 5.16133852211417)";391719.0000000000;LS
"POINT (51.4621491175571 5.14754091448987)";391713.0000000000;LS
"POINT (51.6255681818948 5.07002291309862)";392932.0000000000;LS
"POINT (52.3950666205697 6.28833701611889)";366711.0000000000;LS
"POINT (52.3632608570905 6.26083029390181)";366713.0000000000;LS
"POINT (52.3978756133832 6.29067848624852)";366715.0000000000;LS
"POINT (52.3719130890384 6.25454316443576)";366716.0000000000;LS
"POINT (52.3727969116507 6.24654543762145)";366717.0000000000;LS
"POINT (52.3286813676206 6.28000443935648)";366718.0000000000;LS
"POINT (51.5534724917715 5.03304333499531)";404226.0000000000;LS
"POINT (52.5130959469406 6.09522920771556)";367208.0000000000;LS
"POINT (52.5141243893722 6.0478882498654)";367209.0000000000;LS
"POINT (52.5343466649173 6.09593872819259)";367210.0000000000;LS
"POINT (52.5368488317849 6.09494940002766)";367211.0000000000;LS
"POINT (52.5061368187418 6.1050507489908)";367212.0000000000;LS
"POINT (51.4485038189157 4.97691477875926)";404227.0000000000;LS
"POINT (51.4845092998535 5.23233704158945)";400450.0000000000;LS
"POINT (52.5281785768173 6.1018687536613)";367317.0000000000;LS
"POINT (52.5210823248054 6.12199589940796)";367318.0000000000;LS
"POINT (52.4893015884983 6.13147959715497)";367319.0000000000;LS
"POINT (52.5168235379283 6.10226449952198)";367322.0000000000;LS
"POINT (52.5134217776522 6.05364206721451)";367324.0000000000;LS
"POINT (52.5184542604532 6.00706157055926)";366976.0000000000;LS
"POINT (52.576746128842 5.95766600608406)";366977.0000000000;LS
"POINT (51.3200732012999 5.66416573022236)";402066.0000000000;LS
"POINT (52.5774805315339 5.98338811298885)";366979.0000000000;LS
"POINT (52.3645115785908 6.39022222748406)";402822.0000000000;LS
"POINT (51.5916648591453 5.72142534441965)";409125.0000000000;LS
"POINT (52.5089491577692 5.97932118696848)";366984.0000000000;LS
"POINT (51.68070752774 5.08578876292095)";403079.0000000000;LS
"POINT (52.5212373321991 6.08996571132778)";367091.0000000000;LS
"POINT (52.5050066020161 6.10408449924276)";367092.0000000000;LS
"POINT (52.5228419626769 6.11210636119619)";367093.0000000000;LS
"POINT (52.5227861012624 6.08063258238351)";367094.0000000000;LS
"POINT (52.3731371355018 6.59270127902497)";396879.0000000000;LS
"POINT (52.243481395949 6.30589741164125)";367903.0000000000;LS
"POINT (52.3491284671384 6.60785331512683)";392093.0000000000;LS
"POINT (52.2184243163311 6.53722168018767)";392094.0000000000;LS
"POINT (51.6616717318295 5.02754738857086)";392190.0000000000;LS
"POINT (51.2756359230989 5.57318228605057)";391169.0000000000;LS
"POINT (53.2595961125888 6.92937776325524)";392217.0000000000;LS
"POINT (52.5728492630424 6.36202576879574)";367754.0000000000;LS
"POINT (52.5159754549307 6.42798823464216)";367755.0000000000;LS
"POINT (52.5598737619746 6.40338743724422)";367756.0000000000;LS
"POINT (52.5234622360278 6.40585464669604)";367757.0000000000;LS
"POINT (52.4342671759967 6.41187051824263)";367758.0000000000;LS
"POINT (52.4408917254799 6.41839239135745)";367759.0000000000;LS
"POINT (52.5410894141307 6.50086998697287)";367760.0000000000;LS
"POINT (52.5169261788367 6.41380476173785)";367761.0000000000;LS
"POINT (52.4485267490491 6.34464598178887)";367763.0000000000;LS
"POINT (52.5263998683637 6.14254852671829)";367455.0000000000;LS
"POINT (52.5228720021462 6.11914005774857)";367457.0000000000;LS
"POINT (52.4910292112677 6.12320322815394)";367458.0000000000;LS
"POINT (52.4744485644614 6.11910239129855)";367460.0000000000;LS
"POINT (52.4762831252506 6.11811394057898)";367461.0000000000;LS
"POINT (52.4993047457515 6.09709426167529)";367462.0000000000;LS
"POINT (52.5103009297725 6.1238882694797)";367463.0000000000;LS
"POINT (52.4991638707439 6.55753041025903)";367566.0000000000;LS
"POINT (52.5106677791854 6.51496850772019)";367567.0000000000;LS
"POINT (52.5285364397144 6.37988403859543)";367568.0000000000;LS
"POINT (52.9411830978738 7.03412086362903)";392099.0000000000;LS
"POINT (51.5595582611966 5.62118291633115)";398444.0000000000;LS
"POINT (52.4844441400287 6.39193737023548)";367662.0000000000;LS
"POINT (52.5040209704529 6.57554287687691)";367663.0000000000;LS
"POINT (52.5201645045808 6.49097415199333)";367664.0000000000;LS
"POINT (52.5447241163051 6.4951483998399)";367665.0000000000;LS
"POINT (52.5731183623407 6.40432110858428)";367666.0000000000;LS
"POINT (52.4572116431733 6.37899335372585)";367667.0000000000;LS
"POINT (50.8766689475528 5.72270651065968)";392140.0000000000;LS
"POINT (53.2090556027118 6.67389286847385)";392218.0000000000;LS
"POINT (52.5536608186188 6.38923890035342)";367764.0000000000;LS
"POINT (52.4562931924088 6.41958939797822)";367765.0000000000;LS
"POINT (52.7777274265281 6.44493855790895)";391457.0000000000;LS
"POINT (52.47734747257 6.36116238308446)";367766.0000000000;LS
"POINT (52.5413066618951 6.4432727819834)";367767.0000000000;LS
"POINT (52.5286655583595 6.43176784198385)";367768.0000000000;LS
"POINT (52.516752036723 6.42138501752328)";367769.0000000000;LS
"POINT (52.2667545555579 6.34723203467017)";367899.0000000000;LS
"POINT (52.2587431892274 6.34278307906754)";367900.0000000000;LS
"POINT (52.2503017350375 6.30003419162853)";367901.0000000000;LS
"POINT (52.2312264572716 6.26171439300222)";367902.0000000000;LS
"POINT (52.665615931623 6.88046338554634)";393558.0000000000;LS
"POINT (52.240623371357 6.33333697702896)";367898.0000000000;LS
"POINT (52.2861743035152 6.15497168438025)";368012.0000000000;LS
"POINT (52.2658512151846 6.31571921601453)";368013.0000000000;LS
"POINT (52.287947676646 6.14526318330842)";368015.0000000000;LS
"POINT (52.2877170234735 6.14128535672377)";368016.0000000000;LS
"POINT (51.328943187199 6.02370852232295)";403915.0000000000;LS
"POINT (50.7905734633015 5.93137361997183)";407649.0000000000;LS
"POINT (51.5867934239443 5.69063157883616)";409131.0000000000;LS
"POINT (52.4048153074522 6.41831470271231)";368140.0000000000;LS
"POINT (52.413984563524 6.41910325494602)";368141.0000000000;LS
"POINT (52.4695386224878 6.45303300746524)";392670.0000000000;LS
"POINT (51.6824805207899 5.07712691168124)";395769.0000000000;LS
"POINT (52.9448191766066 7.16119999220964)";392907.0000000000;LS
"POINT (52.3910374848167 6.47834542564488)";368243.0000000000;LS
"POINT (52.3598024550293 6.46209567942511)";368245.0000000000;LS
"POINT (51.4961908059841 4.4275943117372)";403229.0000000000;LS
"POINT (52.3881233532995 6.43910939895177)";405937.0000000000;LS
"POINT (52.3635840926191 6.45940880482451)";368250.0000000000;LS
"POINT (52.3604462357448 6.44027193619146)";368252.0000000000;LS
"POINT (52.2481624029569 6.29039423297763)";367905.0000000000;LS
"POINT (52.2385752539687 6.27794049675987)";367906.0000000000;LS
"POINT (52.2498928330579 6.3727786476122)";367907.0000000000;LS
"POINT (52.2513880581058 6.302810440324)";367909.0000000000;LS
"POINT (53.343080415158 6.63827841582688)";392740.0000000000;LS
"POINT (51.6271003487502 5.62986178954152)";404967.0000000000;LS
"POINT (51.5466183129317 4.92303475908075)";397155.0000000000;LS
"POINT (51.5301554811802 4.94620917404264)";397156.0000000000;LS
"POINT (52.2911598658877 6.1532868172673)";368020.0000000000;LS
"POINT (52.2901602586884 6.25081678256683)";368021.0000000000;LS
"POINT (51.4901918250796 4.28962659179961)";408246.0000000000;LS
"POINT (50.7762322747815 6.01606976493381)";407660.0000000000;LS
"POINT (52.2801085103747 6.40809272122717)";368320.0000000000;LS
"POINT (52.2676220109165 6.42518021058081)";368321.0000000000;LS
"POINT (53.3165323974896 6.78479944394747)";396885.0000000000;LS
"POINT (52.1934699641402 6.83090940773955)";391751.0000000000;LS
"POINT (52.2683109084629 6.3619136746945)";368350.0000000000;LS
"POINT (52.3805929268593 6.60694436091646)";393202.0000000000;LS
"POINT (51.474764797935 5.806146116891)";393204.0000000000;LS
"POINT (51.3911563019319 5.29923073993385)";393205.0000000000;LS
"POINT (51.5862267955462 5.20449594545976)";394175.0000000000;LS
"POINT (51.7357221623753 5.92697752234164)";393084.0000000000;LS
"POINT (51.7519523684483 5.91044052199331)";393085.0000000000;LS
"POINT (52.3220849104927 6.73132810204687)";403100.0000000000;LS
"POINT (51.4516824679358 5.78448772446433)";393087.0000000000;LS
"POINT (51.6562070025632 5.28315687765536)";394077.0000000000;LS
"POINT (52.4484748948543 6.56897857690062)";403101.0000000000;LS
"POINT (52.3999927622434 6.45894340285453)";368255.0000000000;LS
"POINT (51.5111450691672 5.1617175841993)";391720.0000000000;LS
"POINT (51.5086526547234 5.15520473819598)";391721.0000000000;LS
"POINT (51.5177085478529 5.14376507017322)";391722.0000000000;LS
"POINT (51.5175241466142 5.14921564696084)";391723.0000000000;LS
"POINT (51.5029267765768 5.13995026532917)";391724.0000000000;LS
"POINT (51.5076380245555 5.16427177846064)";391725.0000000000;LS
"POINT (52.9228386111198 6.79064900673024)";392934.0000000000;LS
"POINT (51.5318077893298 5.97896519924984)";392935.0000000000;LS
"POINT (52.6045549895805 6.695226003246)";402675.0000000000;LS
"POINT (50.779671096041 5.99551798757763)";407651.0000000000;LS
"POINT (50.8013243486485 5.73042043497486)";396571.0000000000;LS
"POINT (52.592598299502 6.70277674304481)";402676.0000000000;LS
"POINT (50.8087725827497 5.91597089512377)";407652.0000000000;LS
"POINT (51.3504542599937 5.70091146961285)";407791.0000000000;LS
"POINT (50.8681873142634 6.06252327553586)";407655.0000000000;LS
"POINT (51.525078932993 5.07661103423385)";394349.0000000000;LS
"POINT (51.5276607786952 5.07949938393179)";394350.0000000000;LS
"POINT (51.6731319931116 4.80937420002662)";396040.0000000000;LS
"POINT (52.3628626418342 6.6002483744964)";398063.0000000000;LS
"POINT (51.5945663099259 4.82629266261249)";405815.0000000000;LS
"POINT (52.2798912324846 6.34776340887204)";368352.0000000000;LS
"POINT (52.5162952501818 6.116176594012)";367215.0000000000;LS
"POINT (51.2941207614278 5.58502104350357)";391170.0000000000;LS
"POINT (52.3885926724916 6.39995757294728)";402825.0000000000;LS
"POINT (52.375666693867 6.3923313650102)";402826.0000000000;LS
"POINT (52.6995361487032 6.19070769149679)";391194.0000000000;LS
"POINT (52.5239753485978 6.12094755947387)";367327.0000000000;LS
"POINT (52.534247411257 6.12516161076292)";367328.0000000000;LS
"POINT (52.5180741130011 6.05742012174381)";367329.0000000000;LS
"POINT (52.5239973871153 6.02775287594077)";367330.0000000000;LS
"POINT (52.5185174237965 6.04505855569856)";367331.0000000000;LS
"POINT (52.5171603822181 6.04853619524377)";367332.0000000000;LS
"POINT (52.2671817489448 6.18185426980072)";391195.0000000000;LS
"POINT (51.4536558107938 5.17874337031358)";392054.0000000000;LS
"POINT (52.492019145892 5.92451343643654)";366986.0000000000;LS
"POINT (52.5126319475203 6.01271661563962)";366988.0000000000;LS
"POINT (52.5594111340594 5.95523371027405)";366989.0000000000;LS
"POINT (52.5166103459295 6.01085743076719)";366990.0000000000;LS
"POINT (50.9604038746353 5.82204576019362)";399693.0000000000;LS
"POINT (51.5536414774614 5.09817895018195)";391232.0000000000;LS
"POINT (52.5098559278853 6.11058453558225)";367096.0000000000;LS
"POINT (52.5278929195076 6.07925535682384)";367098.0000000000;LS
"POINT (52.5038542954497 6.10086455001728)";367101.0000000000;LS
"POINT (52.5197692392949 6.09982527653399)";367102.0000000000;LS
"POINT (52.5181822528866 6.09515719750373)";367103.0000000000;LS
"POINT (52.5076001185943 6.09013926432169)";367104.0000000000;LS
"POINT (51.7070852106899 5.66362523873402)";391171.0000000000;LS
"POINT (52.511367759106 6.09151315888968)";367218.0000000000;LS
"POINT (52.5083601678054 6.12055289860767)";367222.0000000000;LS
"POINT (51.3614924581231 5.64290587682432)";392182.0000000000;LS
"POINT (52.5209214082147 6.09436592667727)";367334.0000000000;LS
"POINT (52.5338700469006 6.08141535377757)";367336.0000000000;LS
"POINT (52.5298695946373 6.09999971191424)";367337.0000000000;LS
"POINT (53.0172172925837 6.83436694119688)";391197.0000000000;LS
"POINT (51.4837767162257 5.13177317096748)";392055.0000000000;LS
"POINT (52.9953094827761 6.51402038175687)";391458.0000000000;LS
"POINT (52.682908136228 5.96174581121412)";408039.0000000000;LS
"POINT (52.5118228941673 6.09582472153071)";367465.0000000000;LS
"POINT (52.4926636037721 6.18561798306359)";367468.0000000000;LS
"POINT (51.6670112607648 5.29327352906629)";408659.0000000000;LS
"POINT (50.9975754422285 5.84649375144909)";407646.0000000000;LS
"POINT (52.519668441293 6.42284575890124)";367572.0000000000;LS
"POINT (52.9910331267653 6.98193607555827)";392101.0000000000;LS
"POINT (52.4922370887015 6.57372514999237)";367573.0000000000;LS
"POINT (52.5220184129197 6.43445178316937)";367574.0000000000;LS
"POINT (51.5709297771515 5.07932391724438)";392628.0000000000;LS
"POINT (52.5786760927711 6.3442678859433)";367571.0000000000;LS
"POINT (51.5399321664874 5.92398771314613)";392863.0000000000;LS
"POINT (52.5254082589314 6.4200715960224)";367668.0000000000;LS
"POINT (52.5080848222249 6.38024664293134)";367669.0000000000;LS
"POINT (52.527384094379 6.49694657121442)";367670.0000000000;LS
"POINT (52.4892872121745 6.38396873613606)";367671.0000000000;LS
"POINT (52.4791267307559 6.37658056404007)";367672.0000000000;LS
"POINT (51.596676915607 5.69309608004436)";409128.0000000000;LS
"POINT (52.5014274605126 6.42818050093785)";367674.0000000000;LS
"POINT (52.4761458524696 6.39157676274703)";367675.0000000000;LS
"POINT (52.4914007820161 6.38683945994788)";367676.0000000000;LS
"POINT (51.5909359153042 5.71019642949514)";409129.0000000000;LS
"POINT (52.5088194048953 6.41562912597551)";367770.0000000000;LS
"POINT (52.5202423682651 6.53902878411703)";367771.0000000000;LS
"POINT (52.5364539710069 6.36074861191747)";367772.0000000000;LS
"POINT (52.5204658463525 6.43255348410557)";367774.0000000000;LS
"POINT (52.5251504297214 6.43131951621154)";367775.0000000000;LS
"POINT (52.5865916876527 6.3572323619676)";367776.0000000000;LS
"POINT (53.4430563589216 6.73439576900449)";391460.0000000000;LS
"POINT (53.1684395060195 6.71601854984103)";391462.0000000000;LS
"POINT (52.5098892615157 6.06862822803639)";367471.0000000000;LS
"POINT (52.4842756829439 6.09700951814928)";367472.0000000000;LS
"POINT (52.4749730103185 6.12334342753783)";367473.0000000000;LS
"POINT (51.522946184476 5.07036176172361)";394347.0000000000;LS
"POINT (51.569686068774 5.21666660063958)";394157.0000000000;LS
"POINT (51.7090936740804 5.38804757026587)";395764.0000000000;LS
"POINT (53.2196037464354 6.74277822704575)";392227.0000000000;LS
"POINT (51.5366714571396 5.06791448056412)";392891.0000000000;LS
"POINT (52.4144800547896 6.44195600725654)";368142.0000000000;LS
"POINT (52.4121591041508 6.4572931853564)";368143.0000000000;LS
"POINT (50.8501154071703 5.71815405649801)";409767.0000000000;LS
"POINT (51.6903176283015 5.05765618791616)";401610.0000000000;LS
"POINT (51.5385318185428 4.31972311601524)";409343.0000000000;LS
"POINT (51.406751174639 5.80349874491926)";407790.0000000000;LS
"POINT (51.6749785253423 4.60713294472281)";408748.0000000000;LS
"POINT (52.4351655721764 6.37302543215025)";367796.0000000000;LS
"POINT (52.4339616499561 6.38013832889343)";367797.0000000000;LS
"POINT (52.4869304615816 6.43026542765483)";367798.0000000000;LS
"POINT (52.5513459052907 6.42618066743926)";367799.0000000000;LS
"POINT (52.4399733755842 6.36599303250563)";367800.0000000000;LS
"POINT (51.4391642691065 5.4806839164029)";392707.0000000000;LS
"POINT (52.9191803622612 6.80060796442227)";392913.0000000000;LS
"POINT (52.2406335540848 6.2822503860268)";367910.0000000000;LS
"POINT (52.2583201313732 6.31860138133587)";367911.0000000000;LS
"POINT (52.2445523697921 6.3608880710428)";367912.0000000000;LS
"POINT (52.259981029835 6.34959501282596)";367913.0000000000;LS
"POINT (52.2550363997581 6.2858794989743)";367914.0000000000;LS
"POINT (52.2556314388408 6.29153262673084)";367915.0000000000;LS
"POINT (52.2541249095594 6.35408928592973)";367916.0000000000;LS
"POINT (51.5314237844137 5.97778480959424)";392869.0000000000;LS
"POINT (51.5349244674531 5.95136184765841)";392871.0000000000;LS
"POINT (51.4497249044344 5.7817177912938)";392992.0000000000;LS
"POINT (52.2804007011127 6.27288390423426)";368023.0000000000;LS
"POINT (51.3284804312122 6.02027497952283)";403916.0000000000;LS
"POINT (51.3816176900097 6.1279898744091)";392645.0000000000;LS
"POINT (52.2984287947776 6.14411130966307)";368026.0000000000;LS
"POINT (52.2664270804048 6.26275931850494)";368027.0000000000;LS
"POINT (50.9964373413762 5.84636713342448)";408247.0000000000;LS
"POINT (52.4865341402698 6.51518874615903)";392894.0000000000;LS
"POINT (51.4791911138015 5.80904648466314)";393001.0000000000;LS
"POINT (52.3662690083003 6.76671121157605)";399939.0000000000;LS
"POINT (51.5307509657157 5.04495621490736)";401597.0000000000;LS
"POINT (52.3693161658113 6.7749163983844)";399695.0000000000;LS
"POINT (52.3604474322615 6.72235361121725)";399940.0000000000;LS
"POINT (52.4642818665304 6.49987721475472)";394176.0000000000;LS
"POINT (51.5405120926981 5.97922427052652)";393089.0000000000;LS
"POINT (53.1061346312847 6.89033300884602)";400801.0000000000;LS
"POINT (50.8825279314326 6.02175918795897)";394079.0000000000;LS
"POINT (51.3488224267903 6.09261096586561)";407662.0000000000;LS
"POINT (53.0996189064801 6.8833722865199)";400802.0000000000;LS
"POINT (50.8120111956112 5.8669944813135)";396568.0000000000;LS
"POINT (52.3958597863255 6.44805269763274)";368256.0000000000;LS
"POINT (52.1530654446726 6.74201189370923)";395499.0000000000;LS
"POINT (52.365104352004 6.4719167867643)";368257.0000000000;LS
"POINT (51.4645527461965 5.86169053170047)";391316.0000000000;LS
"POINT (52.3833197386531 6.48830792762408)";368290.0000000000;LS
"POINT (51.4666132304263 5.85010469443326)";391317.0000000000;LS
"POINT (52.467754386568 6.51907130022308)";394088.0000000000;LS
"POINT (52.3801039650592 6.4920109506621)";368289.0000000000;LS
"POINT (52.829572985618 5.93161108738921)";394089.0000000000;LS
"POINT (51.4729939753163 5.84687060392645)";391320.0000000000;LS
"POINT (51.4437072522076 5.14684861092914)";391728.0000000000;LS
"POINT (52.3001648818784 6.3631140461539)";368322.0000000000;LS
"POINT (52.7253596508868 6.80892774326548)";402673.0000000000;LS
"POINT (52.5726782982281 6.60708512592918)";402374.0000000000;LS
"POINT (52.8202808922522 6.62446682318281)";402375.0000000000;LS
"POINT (51.5161727131288 5.05039424858686)";394351.0000000000;LS
"POINT (52.3024500911022 6.39821667741843)";368323.0000000000;LS
"POINT (52.2941876822748 6.44119170061164)";368324.0000000000;LS
"POINT (50.9681123644153 5.83020064811248)";403234.0000000000;LS
"POINT (51.7048513326646 5.72786894802009)";392528.0000000000;LS
"POINT (51.7016203678507 5.26245454957157)";392529.0000000000;LS
"POINT (52.2826323735496 6.39485243533522)";368402.0000000000;LS
"POINT (51.786907450066 5.04381310009674)";396048.0000000000;LS
"POINT (52.5659128380439 6.16717727076263)";395202.0000000000;LS
"POINT (52.2915687818438 6.77002978960227)";396581.0000000000;LS
"POINT (52.2875611683277 6.41527729400935)";368403.0000000000;LS
"POINT (52.3123129392527 6.10846694380166)";368418.0000000000;LS
"POINT (51.5390457888535 5.07643564349317)";395263.0000000000;LS
