WKT;ID;SPANNINGSN
"POINT (51.4803389710738 5.67128383281702)";6206060.0000000000;LS
"POINT (51.4500740106982 5.80055071732666)";6207313.0000000000;LS
"POINT (51.4549115742667 5.79986869290786)";6207314.0000000000;LS
"POINT (51.4631551169151 5.77292035204054)";6207583.0000000000;LS
"POINT (51.4646494736906 5.77155081834342)";6207584.0000000000;LS
"POINT (51.4448537197054 5.76144579676826)";6207585.0000000000;LS
"POINT (51.3737355741691 5.71010813784666)";6207586.0000000000;LS
"POINT (51.3605129056851 5.30339930543391)";6207587.0000000000;LS
"POINT (51.4659387985336 5.71071674743429)";6207588.0000000000;LS
"POINT (51.3951925878081 5.69349736650377)";6207589.0000000000;LS
"POINT (51.5065304987813 5.58088312898175)";6207590.0000000000;LS
"POINT (51.5624130464233 5.68173756309174)";6207592.0000000000;LS
"POINT (51.5624890750362 5.68046228878303)";6207593.0000000000;LS
"POINT (51.4892786069657 5.61196309552335)";6207594.0000000000;LS
"POINT (51.4662107802439 5.63477080841013)";6207595.0000000000;LS
"POINT (51.4661268815417 5.6361101928587)";6207596.0000000000;LS
"POINT (51.4579666265743 5.63769752020754)";6207597.0000000000;LS
"POINT (51.5539302318242 5.68871367216062)";6207598.0000000000;LS
"POINT (51.4015479737321 5.76947716812768)";6207599.0000000000;LS
"POINT (51.707199385555 5.17826820857104)";6207868.0000000000;LS
"POINT (51.6465235888996 5.26894750329957)";6207869.0000000000;LS
"POINT (51.6436420478015 5.26752803025738)";6207870.0000000000;LS
"POINT (51.6543581795367 5.26012832170498)";6207871.0000000000;LS
"POINT (51.6108980928702 5.25741119884677)";6207872.0000000000;LS
"POINT (51.6503179556201 5.26416081728457)";6207873.0000000000;LS
"POINT (51.649305949444 5.2674539187365)";6207874.0000000000;LS
"POINT (51.6495125756406 5.27140493883496)";6207875.0000000000;LS
"POINT (51.6673644706537 5.27525263735345)";6207876.0000000000;LS
"POINT (51.6516298594758 5.26893551437552)";6207877.0000000000;LS
"POINT (51.6507163632104 5.26787659303656)";6207878.0000000000;LS
"POINT (51.6898488188596 5.17447442486881)";6207879.0000000000;LS
"POINT (51.6902355021338 5.17636143529645)";6207880.0000000000;LS
"POINT (51.6539735535108 5.27739568141578)";6207881.0000000000;LS
"POINT (51.5983234397612 5.28290992314365)";6207882.0000000000;LS
"POINT (51.6553051396615 5.27405001143615)";6207883.0000000000;LS
"POINT (51.6548008402935 5.2749153800352)";6207884.0000000000;LS
"POINT (51.65450604044 5.27797195566359)";6207885.0000000000;LS
"POINT (51.6135176867589 5.27747643072475)";6207886.0000000000;LS
"POINT (52.8423245686923 6.23626918763507)";6251937.0000000000;LS
"POINT (51.5037361081303 5.73470019991732)";6207180.0000000000;LS
"POINT (51.5040027863856 5.73955109318331)";6207181.0000000000;LS
"POINT (51.5050898239788 5.73856835767701)";6207182.0000000000;LS
"POINT (51.3771334388348 5.71844291972005)";6207183.0000000000;LS
"POINT (51.3759409871811 5.72374261453261)";6207184.0000000000;LS
"POINT (51.3978521603149 5.70732520857052)";6207185.0000000000;LS
"POINT (51.3958890767171 5.70454247090143)";6207186.0000000000;LS
"POINT (51.5529615493859 5.70646158021372)";6207187.0000000000;LS
"POINT (51.5536068795628 5.70606837020912)";6207188.0000000000;LS
"POINT (51.3878206222208 5.85377258600108)";6207189.0000000000;LS
"POINT (52.8573232094189 6.1648463845754)";6251950.0000000000;LS
"POINT (52.8560285366291 6.16384094034279)";6251951.0000000000;LS
"POINT (51.5856535201357 5.3382981816549)";6208287.0000000000;LS
"POINT (51.5848046927323 5.33878261780592)";6208288.0000000000;LS
"POINT (51.584449106777 5.34311910336825)";6208289.0000000000;LS
"POINT (51.5856075412871 5.34254014500688)";6208290.0000000000;LS
"POINT (51.5897081712325 5.34100586160065)";6208291.0000000000;LS
"POINT (51.5910981871957 5.34265859561381)";6208292.0000000000;LS
"POINT (51.5907396184579 5.34038098783724)";6208293.0000000000;LS
"POINT (51.5920891750554 5.34343977873202)";6208295.0000000000;LS
"POINT (51.5925350382613 5.34011433913477)";6208296.0000000000;LS
"POINT (51.5932602577448 5.34095339263246)";6208297.0000000000;LS
"POINT (51.5925303241135 5.3418973376881)";6208298.0000000000;LS
"POINT (51.5916115816599 5.33995675718925)";6208299.0000000000;LS
"POINT (51.5922180248977 5.33677389732786)";6208300.0000000000;LS
"POINT (51.7040043977425 5.21802639607257)";6208301.0000000000;LS
"POINT (51.582054232024 5.34469155554108)";6208302.0000000000;LS
"POINT (51.6932827098771 5.22144405863826)";6208303.0000000000;LS
"POINT (51.6923695080475 5.22243950461775)";6208304.0000000000;LS
"POINT (51.6513066018367 5.61376652881693)";6208574.0000000000;LS
"POINT (51.649752545947 5.61628284456368)";6208575.0000000000;LS
"POINT (51.6512086495782 5.61547031432058)";6208576.0000000000;LS
"POINT (51.6507293335396 5.6179341606878)";6208577.0000000000;LS
"POINT (51.6503136028643 5.61332610206219)";6208578.0000000000;LS
"POINT (51.6662518098838 5.59129418697282)";6208579.0000000000;LS
"POINT (51.6710599862272 5.59148932680447)";6208580.0000000000;LS
"POINT (51.7505923890631 5.63277549876727)";6208581.0000000000;LS
"POINT (51.5776223615187 5.61387629007863)";6208582.0000000000;LS
"POINT (51.2864886810152 5.75994518170534)";6222542.0000000000;LS
"POINT (51.2626412009043 5.74771211314478)";6222543.0000000000;LS
"POINT (51.2874406555885 5.75826059575007)";6222544.0000000000;LS
"POINT (51.2873501245318 5.75911596990745)";6222545.0000000000;LS
"POINT (51.2818479497462 5.74474772524883)";6222546.0000000000;LS
"POINT (51.2996210734443 5.78289165932594)";6222547.0000000000;LS
"POINT (51.2792503763748 5.74527414467266)";6222548.0000000000;LS
"POINT (51.2964214909591 5.78307150810158)";6222549.0000000000;LS
"POINT (51.299121143757 5.78710317831438)";6222550.0000000000;LS
"POINT (51.290265141683 5.75255324083351)";6222551.0000000000;LS
"POINT (51.2868388443636 5.74461625876771)";6222552.0000000000;LS
"POINT (51.2866917635926 5.73873410169629)";6222553.0000000000;LS
"POINT (51.1889176795979 5.77995549202303)";6222556.0000000000;LS
"POINT (51.1889767672174 5.77908264226141)";6222557.0000000000;LS
"POINT (51.1917085017225 5.80874144955101)";6222558.0000000000;LS
"POINT (51.2366178807482 6.0485229359989)";6221692.0000000000;LS
"POINT (51.2366771259045 6.05097731586362)";6221693.0000000000;LS
"POINT (51.2371989920182 6.05068435542709)";6221694.0000000000;LS
"POINT (51.2377834680417 6.05053027196985)";6221695.0000000000;LS
"POINT (51.2382608686475 6.05027535055414)";6221696.0000000000;LS
"POINT (51.2405581623352 6.05404669752413)";6221697.0000000000;LS
"POINT (51.2387547940607 6.05618033155929)";6221698.0000000000;LS
"POINT (51.2377007292482 6.0581104984554)";6221699.0000000000;LS
"POINT (51.2351709186897 5.7966648379662)";6221702.0000000000;LS
"POINT (51.2347017068378 5.86593206784965)";6221703.0000000000;LS
"POINT (51.2329701056738 5.87635660905337)";6221704.0000000000;LS
"POINT (51.2368363150573 5.88549715817636)";6221705.0000000000;LS
"POINT (51.2335288236138 5.88298898412402)";6221706.0000000000;LS
"POINT (51.2355080654698 5.95108526225054)";6221707.0000000000;LS
"POINT (51.2349403736751 5.95245212528295)";6221708.0000000000;LS
"POINT (51.2343569561897 5.95118818984762)";6221709.0000000000;LS
"POINT (51.2360038147755 5.94962852775724)";6221710.0000000000;LS
"POINT (51.2131410114467 5.94707312562368)";6221990.0000000000;LS
"POINT (51.2130800946203 5.94957330663698)";6221991.0000000000;LS
"POINT (51.2134376046485 5.94537262005498)";6221992.0000000000;LS
"POINT (51.2122579221639 5.95065131835739)";6221993.0000000000;LS
"POINT (51.212465789897 5.94751719446993)";6221994.0000000000;LS
"POINT (51.2106687460181 5.94564534129644)";6221995.0000000000;LS
"POINT (51.2120513739398 5.95012597185692)";6221996.0000000000;LS
"POINT (51.1920941277381 5.99071417862992)";6222390.0000000000;LS
"POINT (51.2623038548205 5.91996681386113)";6221453.0000000000;LS
"POINT (51.263416116286 5.92115859037057)";6221454.0000000000;LS
"POINT (51.2618721332294 5.92282270621055)";6221455.0000000000;LS
"POINT (51.2636154060467 5.92374019198459)";6221456.0000000000;LS
"POINT (51.2637086409901 5.9247192899396)";6221457.0000000000;LS
"POINT (51.2629470610778 5.9266963324389)";6221458.0000000000;LS
"POINT (51.2624410526262 5.92722532417871)";6221460.0000000000;LS
"POINT (51.2626975581952 5.93057172899595)";6221461.0000000000;LS
"POINT (51.261726220253 5.92948174727075)";6221462.0000000000;LS
"POINT (51.2610599095028 5.93131864381973)";6221463.0000000000;LS
"POINT (51.259859457019 5.93106078382839)";6221464.0000000000;LS
"POINT (51.262731387502 5.92841461538749)";6221465.0000000000;LS
"POINT (51.2633014718943 5.92406606795028)";6221466.0000000000;LS
"POINT (51.2632497812267 5.92473184362605)";6221467.0000000000;LS
"POINT (51.2611631601565 5.92055759572912)";6221468.0000000000;LS
"POINT (51.2602592523283 5.92411067098363)";6221469.0000000000;LS
"POINT (51.2604746371181 5.92610057301753)";6221470.0000000000;LS
"POINT (51.2362732361573 6.0458296763468)";6221767.0000000000;LS
"POINT (51.2352427243447 6.04373400138289)";6221768.0000000000;LS
"POINT (51.2332898912673 6.03856758582584)";6221769.0000000000;LS
"POINT (51.2343170907199 6.04558365052495)";6221770.0000000000;LS
"POINT (51.2328956118038 6.03733669486852)";6221772.0000000000;LS
"POINT (51.2356786646046 6.04753439950247)";6221773.0000000000;LS
"POINT (51.2354368510817 6.04670520100701)";6221774.0000000000;LS
"POINT (51.2348845790824 6.04651428348901)";6221775.0000000000;LS
"POINT (51.2352875557044 6.04616873157192)";6221776.0000000000;LS
"POINT (51.2359108470503 6.04854878248379)";6221777.0000000000;LS
"POINT (51.2360263683943 6.05132125513462)";6221778.0000000000;LS
"POINT (51.2362671827867 6.05678768111298)";6221779.0000000000;LS
"POINT (51.2348453085603 6.04708931396605)";6221780.0000000000;LS
"POINT (51.2345171352679 6.0489131603661)";6221781.0000000000;LS
"POINT (51.2337331041646 6.0483063146031)";6221782.0000000000;LS
"POINT (51.2337083321463 6.04677008239793)";6221783.0000000000;LS
"POINT (51.2336285533935 6.05004204797397)";6221784.0000000000;LS
"POINT (51.2012589287509 6.01641140719575)";6222063.0000000000;LS
"POINT (51.2009735356885 6.01474066298043)";6222064.0000000000;LS
"POINT (51.2011591720065 6.0129965862886)";6222065.0000000000;LS
"POINT (51.2025407499461 6.01215015126193)";6222066.0000000000;LS
"POINT (51.2038894600456 6.01254312963507)";6222075.0000000000;LS
"POINT (51.174994732008 6.00329630384992)";6223055.0000000000;LS
"POINT (51.1751961958172 6.00591668706068)";6223056.0000000000;LS
"POINT (51.1781022921401 6.01218529694878)";6223057.0000000000;LS
"POINT (51.15949316277 6.01300597411223)";6223338.0000000000;LS
"POINT (51.157084069075 6.01446865308109)";6223339.0000000000;LS
"POINT (51.1601497097087 6.00932538454362)";6223340.0000000000;LS
"POINT (51.1589584994993 6.00955455534466)";6223341.0000000000;LS
"POINT (51.1591232975493 6.01189630015172)";6223342.0000000000;LS
"POINT (51.1575756590166 6.01266098815167)";6223343.0000000000;LS
"POINT (51.1574358528564 6.01612589220592)";6223347.0000000000;LS
"POINT (51.1591113107695 6.01730644716962)";6223348.0000000000;LS
"POINT (51.1587526233413 6.01671056462215)";6223349.0000000000;LS
"POINT (51.1600233246665 6.01873666717571)";6223350.0000000000;LS
"POINT (51.1590393506364 6.01872553887033)";6223351.0000000000;LS
"POINT (51.1400295999437 5.8906882638636)";6223627.0000000000;LS
"POINT (51.1403273953896 5.89160673357208)";6223628.0000000000;LS
"POINT (51.1396597491807 5.892880279108)";6223629.0000000000;LS
"POINT (51.1395315000133 5.89366628039642)";6223630.0000000000;LS
"POINT (51.140255164573 5.89281831819789)";6223631.0000000000;LS
"POINT (51.1401657987872 5.88777934918327)";6223632.0000000000;LS
"POINT (51.1400328238322 5.88943257270177)";6223633.0000000000;LS
"POINT (51.1410948815806 5.88840247898314)";6223634.0000000000;LS
"POINT (51.1404345928037 5.89000893832114)";6223635.0000000000;LS
"POINT (51.1407653507333 5.88949520619154)";6223636.0000000000;LS
"POINT (51.1422517545148 5.89039550925239)";6223637.0000000000;LS
"POINT (51.1415696630881 5.88805995207927)";6223638.0000000000;LS
"POINT (51.1423340633874 5.88769238326627)";6223639.0000000000;LS
"POINT (51.1426657353606 5.89005366911408)";6223640.0000000000;LS
"POINT (51.1409964453208 5.89383023119176)";6223641.0000000000;LS
"POINT (51.1410289408326 5.89145164651649)";6223642.0000000000;LS
"POINT (51.1414686624227 5.89106114695506)";6223643.0000000000;LS
"POINT (51.1397332071461 5.88854202069712)";6223644.0000000000;LS
"POINT (51.1409365245093 5.8927570794752)";6223645.0000000000;LS
"POINT (51.1874049306021 5.91366111751208)";6222750.0000000000;LS
"POINT (51.1867250523068 5.91175648714847)";6222751.0000000000;LS
"POINT (51.1847133174689 5.90242170690501)";6222752.0000000000;LS
"POINT (51.1835216465907 5.903176393897)";6222753.0000000000;LS
"POINT (51.1872466405439 5.91604293254319)";6222754.0000000000;LS
"POINT (51.1871470717325 5.91794339846424)";6222755.0000000000;LS
"POINT (51.1875796868962 5.91748749422502)";6222756.0000000000;LS
"POINT (51.5116494134434 4.28711060474466)";6219107.0000000000;LS
"POINT (51.5099955425361 4.29805925581669)";6219108.0000000000;LS
"POINT (51.4997620168226 4.28915442496969)";6219109.0000000000;LS
"POINT (51.4862388053714 4.28359470979935)";6219110.0000000000;LS
"POINT (51.5056141848201 4.28135365359037)";6219111.0000000000;LS
"POINT (51.5768673510931 4.56841968655902)";6218259.0000000000;LS
"POINT (51.5759866988426 4.56809000306593)";6218260.0000000000;LS
"POINT (51.6035587921259 4.53462864437001)";6218261.0000000000;LS
"POINT (51.6016627709568 4.52888586171974)";6218262.0000000000;LS
"POINT (51.5518446721757 4.57435889986651)";6218263.0000000000;LS
"POINT (51.6053971310287 4.52957291641588)";6218264.0000000000;LS
"POINT (51.5545777484385 4.5742278998148)";6218265.0000000000;LS
"POINT (51.5526984515455 4.57694137613961)";6218266.0000000000;LS
"POINT (51.5769710772575 4.5791210223919)";6218267.0000000000;LS
"POINT (51.576414681949 4.57912051008958)";6218268.0000000000;LS
"POINT (51.6163796224864 4.52795387154533)";6218269.0000000000;LS
"POINT (51.5813839424445 4.57331366785069)";6218270.0000000000;LS
"POINT (51.5802367157229 4.57611691738423)";6218271.0000000000;LS
"POINT (51.5794781164405 4.57638154178419)";6218272.0000000000;LS
"POINT (51.582628461955 4.57652966650567)";6218273.0000000000;LS
"POINT (51.582475256997 4.5789950615087)";6218274.0000000000;LS
"POINT (51.6453447402955 4.5263717761239)";6218275.0000000000;LS
"POINT (51.5853571067215 4.57858126636466)";6218276.0000000000;LS
"POINT (51.5589230014336 4.59029700044247)";6218557.0000000000;LS
"POINT (51.5146696707602 4.42630835164297)";6218559.0000000000;LS
"POINT (51.5157096891487 4.43301887729927)";6218560.0000000000;LS
"POINT (51.5137137058389 4.43431141005223)";6218562.0000000000;LS
"POINT (51.5152801834819 4.44239617877845)";6218563.0000000000;LS
"POINT (51.5531459268472 4.47936882652905)";6218564.0000000000;LS
"POINT (51.5119217501623 4.283157381987)";6218565.0000000000;LS
"POINT (51.5120245958377 4.28381563306775)";6218566.0000000000;LS
"POINT (51.5184442274501 4.49822589148513)";6218567.0000000000;LS
"POINT (51.6330878161368 4.38212913769218)";6218568.0000000000;LS
"POINT (51.5876722115474 4.31476241049365)";6218569.0000000000;LS
"POINT (51.5848929299329 4.54027045526466)";6218570.0000000000;LS
"POINT (51.5854148750143 4.53612358440685)";6218571.0000000000;LS
"POINT (51.5858229113605 4.53404479848504)";6218572.0000000000;LS
"POINT (51.5835158145482 4.5658427526245)";6218573.0000000000;LS
"POINT (51.4859316017869 4.29716452325427)";6218830.0000000000;LS
"POINT (51.2041175910956 6.01576153255922)";6222080.0000000000;LS
"POINT (51.1925369950412 5.98999450871321)";6222391.0000000000;LS
"POINT (51.1927459391244 5.99076462170391)";6222392.0000000000;LS
"POINT (51.1933938652989 5.98983255788475)";6222393.0000000000;LS
"POINT (51.1941929967225 5.99083021606324)";6222397.0000000000;LS
"POINT (51.1942713248663 5.99311021484116)";6222398.0000000000;LS
"POINT (51.1950224260759 5.99205807444282)";6222399.0000000000;LS
"POINT (51.195356892513 5.99010951317818)";6222401.0000000000;LS
"POINT (51.194908623639 5.99073929666106)";6222402.0000000000;LS
"POINT (51.1952052381577 5.98884862160999)";6222403.0000000000;LS
"POINT (51.1950559585696 6.00172020154911)";6222404.0000000000;LS
"POINT (51.1924469977845 5.99721826265117)";6222405.0000000000;LS
"POINT (51.2606106038207 5.92583321242539)";6221471.0000000000;LS
"POINT (51.2626619899504 5.92531551280496)";6221472.0000000000;LS
"POINT (51.2611991631828 5.92526468789421)";6221473.0000000000;LS
"POINT (51.2616836478441 5.92816182219111)";6221474.0000000000;LS
"POINT (51.2606734293581 5.91792018522778)";6221478.0000000000;LS
"POINT (51.2638294082879 5.92994733839259)";6221479.0000000000;LS
"POINT (51.2635775068438 5.93290680862723)";6221480.0000000000;LS
"POINT (51.261020759975 5.9336321157651)";6221481.0000000000;LS
"POINT (51.2617928775972 5.98830242025131)";6221482.0000000000;LS
"POINT (51.2595895758983 5.98772267077975)";6221483.0000000000;LS
"POINT (51.2601778619567 5.98756191143255)";6221484.0000000000;LS
"POINT (51.2598432856244 5.98365532764404)";6221485.0000000000;LS
"POINT (51.2360923688644 6.06322106003508)";6221785.0000000000;LS
"POINT (51.2292446015446 5.81948188036527)";6221786.0000000000;LS
"POINT (51.2292282636853 5.8393460307867)";6221787.0000000000;LS
"POINT (51.2293738033859 5.83244658515906)";6221788.0000000000;LS
"POINT (51.2314918351573 5.88155123276593)";6221789.0000000000;LS
"POINT (51.2303292012667 5.88432903272063)";6221790.0000000000;LS
"POINT (51.2284166820597 5.88238614114107)";6221791.0000000000;LS
"POINT (51.2286072460967 5.88383518014747)";6221792.0000000000;LS
"POINT (51.2297119406255 5.88366513495121)";6221793.0000000000;LS
"POINT (51.2285559903654 5.8850017849071)";6221794.0000000000;LS
"POINT (51.2297905191343 5.88629318247743)";6221795.0000000000;LS
"POINT (51.2296519297853 5.88765395749598)";6221796.0000000000;LS
"POINT (51.2286977877912 5.88709083576351)";6221797.0000000000;LS
"POINT (51.2317127966323 5.95901259353847)";6221798.0000000000;LS
"POINT (51.2320251083782 5.95861314611016)";6221799.0000000000;LS
"POINT (51.1279153592223 5.85004038625325)";6223792.0000000000;LS
"POINT (51.128133587095 5.84473567816645)";6223793.0000000000;LS
"POINT (51.1274108747014 5.84807887340549)";6223794.0000000000;LS
"POINT (51.1273042800388 5.84984952268335)";6223795.0000000000;LS
"POINT (51.1283013051727 5.84778897609501)";6223796.0000000000;LS
"POINT (51.1273583449586 5.84624601609763)";6223797.0000000000;LS
"POINT (51.1276248166395 5.93581063749958)";6223798.0000000000;LS
"POINT (51.1290204417325 5.9361301813518)";6223799.0000000000;LS
"POINT (51.1272593911742 5.95129260919244)";6223800.0000000000;LS
"POINT (51.1273585342778 5.95466854011966)";6223801.0000000000;LS
"POINT (51.1271346138806 5.95380289842208)";6223802.0000000000;LS
"POINT (51.1261357794409 5.9546985548734)";6223803.0000000000;LS
"POINT (51.1256896378393 5.95390109286209)";6223804.0000000000;LS
"POINT (51.1250233061811 5.95252409985807)";6223805.0000000000;LS
"POINT (51.1265223725176 5.95120926875551)";6223806.0000000000;LS
"POINT (51.1268343230341 5.94954703652768)";6223807.0000000000;LS
"POINT (51.1831967359357 5.89460095606033)";6222879.0000000000;LS
"POINT (51.1828156123762 5.89589473341209)";6222880.0000000000;LS
"POINT (51.182076362257 5.89359086124361)";6222881.0000000000;LS
"POINT (51.1811819132416 5.89229332259697)";6222882.0000000000;LS
"POINT (51.1799366501051 5.8949589988876)";6222883.0000000000;LS
"POINT (51.1815929002202 5.89296864305695)";6222884.0000000000;LS
"POINT (51.1822482194114 5.89655359127165)";6222885.0000000000;LS
"POINT (51.1819911365631 5.8955614722264)";6222886.0000000000;LS
"POINT (51.1830276535314 5.89719785970259)";6222887.0000000000;LS
"POINT (51.1825795121989 5.89919233802776)";6222888.0000000000;LS
"POINT (51.1814826011156 5.89584834409497)";6222889.0000000000;LS
"POINT (50.9656850175725 5.90856476553931)";6224911.0000000000;LS
"POINT (51.1830052947915 5.90056326207831)";6222890.0000000000;LS
"POINT (51.1817334120887 5.90108811222406)";6222891.0000000000;LS
"POINT (51.1827467916685 5.90104354981113)";6222892.0000000000;LS
"POINT (51.1805246683594 5.90080113277335)";6222893.0000000000;LS
"POINT (51.1802638850981 5.89643597617742)";6222894.0000000000;LS
"POINT (51.1640620385703 5.80019597097615)";6223167.0000000000;LS
"POINT (51.1645705991226 5.79935619704817)";6223168.0000000000;LS
"POINT (51.1652249103018 5.80021974394902)";6223169.0000000000;LS
"POINT (51.1655832817739 5.80085451736452)";6223170.0000000000;LS
"POINT (51.1645178377706 5.80499510205239)";6223172.0000000000;LS
"POINT (51.165034618177 5.80414300610813)";6223174.0000000000;LS
"POINT (51.1627902886649 5.80203806213173)";6223175.0000000000;LS
"POINT (51.0672415526139 5.8593488074974)";6224293.0000000000;LS
"POINT (51.0680536845429 5.86232218287449)";6224294.0000000000;LS
"POINT (51.0672137888788 5.86348102559082)";6224295.0000000000;LS
"POINT (51.0673249165164 5.86449272307206)";6224296.0000000000;LS
"POINT (51.0671313742674 5.86092655832145)";6224297.0000000000;LS
"POINT (51.0667194271616 5.86268258501861)";6224298.0000000000;LS
"POINT (51.0689461226614 5.87368325081631)";6224299.0000000000;LS
"POINT (51.0675241133551 5.87540328000539)";6224300.0000000000;LS
"POINT (51.0700014203187 5.87817818228984)";6224301.0000000000;LS
"POINT (51.0708759249956 5.88699061451131)";6224302.0000000000;LS
"POINT (51.0708864888784 5.88694480191016)";6224303.0000000000;LS
"POINT (51.0654396704461 5.84730213197348)";6224304.0000000000;LS
"POINT (51.0647358577706 5.84822018877222)";6224305.0000000000;LS
"POINT (50.9812752620767 5.94322871891288)";6224588.0000000000;LS
"POINT (50.9817554547966 5.94417892886113)";6224589.0000000000;LS
"POINT (50.9815894028252 5.94551672526688)";6224590.0000000000;LS
"POINT (50.9820731384426 5.9429572635363)";6224591.0000000000;LS
"POINT (50.9807098099451 5.76727275739969)";6224592.0000000000;LS
"POINT (50.9791402641164 5.76784272779078)";6224593.0000000000;LS
"POINT (50.9783925838442 5.76689700823241)";6224594.0000000000;LS
"POINT (50.9771880917906 5.76694513919971)";6224595.0000000000;LS
"POINT (50.9779396935488 5.76931706808028)";6224596.0000000000;LS
"POINT (50.9777812669133 5.76999544255232)";6224597.0000000000;LS
"POINT (50.9771571197373 5.7682511386637)";6224598.0000000000;LS
"POINT (50.9775147735572 5.77109553904568)";6224599.0000000000;LS
"POINT (50.9790038929807 5.76862789216869)";6224600.0000000000;LS
"POINT (50.981513819775 5.76881110632023)";6224601.0000000000;LS
"POINT (50.9776572278314 5.77554302201476)";6224602.0000000000;LS
"POINT (50.9775090659602 5.77743680729571)";6224603.0000000000;LS
"POINT (50.9782436773749 5.77335151553651)";6224604.0000000000;LS
"POINT (50.9773752131145 5.77480236597035)";6224605.0000000000;LS
"POINT (50.9772727917969 5.77187165236829)";6224606.0000000000;LS
"POINT (50.9634993429796 5.85697854934283)";6224905.0000000000;LS
"POINT (50.965864059244 5.89907994079757)";6224906.0000000000;LS
"POINT (50.9669051722873 5.90935342638727)";6224907.0000000000;LS
"POINT (50.9674005377043 5.90702795325261)";6224908.0000000000;LS
"POINT (50.9662268542534 5.90777033264023)";6224909.0000000000;LS
"POINT (50.9656790081585 5.90724276041108)";6224910.0000000000;LS
"POINT (50.9649880346108 5.90958373483599)";6224912.0000000000;LS
"POINT (51.5105157832513 4.29478622006408)";6218831.0000000000;LS
"POINT (51.4854248141189 4.29837165968909)";6218832.0000000000;LS
"POINT (51.4899451465381 4.29798555300523)";6218833.0000000000;LS
"POINT (51.510041847834 4.29555139139774)";6218834.0000000000;LS
"POINT (51.4980848216339 4.30460908457013)";6218835.0000000000;LS
"POINT (51.5070494957287 4.30440289315013)";6218836.0000000000;LS
"POINT (51.5224390825643 4.31277586736945)";6218837.0000000000;LS
"POINT (51.5115025481118 4.31264959960708)";6218838.0000000000;LS
"POINT (51.5153566326787 4.31362648289253)";6218839.0000000000;LS
"POINT (51.4917063929141 4.31283370065402)";6218840.0000000000;LS
"POINT (51.5055037333482 4.29779539779869)";6218841.0000000000;LS
"POINT (51.4915178084503 4.31409006796221)";6218842.0000000000;LS
"POINT (51.5052617038826 4.30934359762822)";6218843.0000000000;LS
"POINT (51.5027822398553 4.29527917185708)";6218844.0000000000;LS
"POINT (51.4908276741142 4.31411520420509)";6218845.0000000000;LS
"POINT (51.4899203461313 4.31385073085404)";6218846.0000000000;LS
"POINT (51.506844376482 4.29945030939831)";6218847.0000000000;LS
"POINT (51.5048726142064 4.28636940139287)";6219112.0000000000;LS
"POINT (51.4924300920508 4.27069635708068)";6219113.0000000000;LS
"POINT (51.5037755657979 4.29585990777487)";6219114.0000000000;LS
"POINT (51.5054610955743 4.28888882109788)";6219115.0000000000;LS
"POINT (51.5060252575034 4.28736813831575)";6219116.0000000000;LS
"POINT (51.4854339676001 4.28256456577919)";6219117.0000000000;LS
"POINT (51.5047430112096 4.29369838410498)";6219119.0000000000;LS
"POINT (51.4923680617411 4.3065561901491)";6219120.0000000000;LS
"POINT (51.4991940634207 4.31921879365016)";6219121.0000000000;LS
"POINT (51.4925378292065 4.30485240518113)";6219122.0000000000;LS
"POINT (51.5114969877703 4.29442196287104)";6219123.0000000000;LS
"POINT (51.510890508341 4.30508832824404)";6219124.0000000000;LS
"POINT (51.5098254028125 4.30401362870566)";6219125.0000000000;LS
"POINT (51.4937172847874 4.30485600734494)";6219126.0000000000;LS
"POINT (51.4893954740917 4.30429387204263)";6219127.0000000000;LS
"POINT (51.5105622489018 4.30487956635914)";6219128.0000000000;LS
"POINT (51.4939819939463 4.30437043351834)";6219129.0000000000;LS
"POINT (51.5857501326603 4.57562926488116)";6218277.0000000000;LS
"POINT (51.5856693003912 4.57816228662541)";6218278.0000000000;LS
"POINT (51.5879117724377 4.52431733388175)";6218279.0000000000;LS
"POINT (51.5861074433063 4.52638622980062)";6218280.0000000000;LS
"POINT (51.5862371717263 4.52146876374046)";6218281.0000000000;LS
"POINT (51.2316096306752 5.95711417644496)";6221800.0000000000;LS
"POINT (51.2310040931495 5.95571194927143)";6221801.0000000000;LS
"POINT (51.2302084092958 5.9532665605771)";6221802.0000000000;LS
"POINT (51.2288043032167 5.95276596858921)";6221803.0000000000;LS
"POINT (51.2618828534585 6.00270292891908)";6221490.0000000000;LS
"POINT (51.260613447129 5.99905594686425)";6221491.0000000000;LS
"POINT (51.2593499751016 5.9997557345101)";6221492.0000000000;LS
"POINT (51.2597460502712 5.98902037169688)";6221493.0000000000;LS
"POINT (51.2619610988969 5.99051659443123)";6221494.0000000000;LS
"POINT (51.2624945561501 5.99394976430583)";6221495.0000000000;LS
"POINT (51.263217065162 5.99188046926904)";6221496.0000000000;LS
"POINT (51.2634084911325 5.99346773386933)";6221497.0000000000;LS
"POINT (51.2636620676853 5.99458751981144)";6221498.0000000000;LS
"POINT (51.2631175955365 5.99516056519263)";6221499.0000000000;LS
"POINT (51.2618340376511 5.99494020535909)";6221500.0000000000;LS
"POINT (51.2612034364357 5.99382878536836)";6221501.0000000000;LS
"POINT (51.2609796954732 5.99288645875746)";6221502.0000000000;LS
"POINT (51.2606867075417 6.00413837623703)";6221503.0000000000;LS
"POINT (51.2629904099621 6.0375358036439)";6221504.0000000000;LS
"POINT (51.2629828098446 6.03884625396938)";6221505.0000000000;LS
