WKT;ID;SPANNINGSN
"POINT (51.5701526319325 4.79350285362866)";349907.0000000000;MS
"POINT (53.099156166146 6.99105218520687)";376530.0000000000;MS
"POINT (51.6018265439752 4.78821383182486)";349929.0000000000;MS
"POINT (53.2544330583536 6.87647729043996)";376541.0000000000;MS
"POINT (53.0940550572134 6.68601668826621)";376488.0000000000;MS
"POINT (53.1742789040429 7.09560854956886)";376664.0000000000;MS
"POINT (53.1612175508319 7.13697257918683)";376673.0000000000;MS
"POINT (53.1819845040384 7.20191108528934)";376676.0000000000;MS
"POINT (53.165880628234 6.97551902149911)";406206.0000000000;MS
"POINT (53.3826098174654 6.85913996718916)";408582.0000000000;MS
"POINT (53.1607745391907 6.75388316221723)";376745.0000000000;MS
"POINT (52.2757845562363 6.79328669142005)";406091.0000000000;MS
"POINT (52.4229135611455 6.6566755425573)";406094.0000000000;MS
"POINT (51.5750288645457 4.80583205272662)";350005.0000000000;MS
"POINT (51.6096163436586 4.79602750518886)";349985.0000000000;MS
"POINT (53.1930719332014 6.77929670727282)";376759.0000000000;MS
"POINT (53.2423472765697 6.96664635783364)";376760.0000000000;MS
"POINT (51.8124631449777 4.95367917673557)";350180.0000000000;MS
"POINT (51.5883120933749 4.82029365410319)";350475.0000000000;MS
"POINT (51.8081640944448 4.89939684344654)";350213.0000000000;MS
"POINT (51.7716899863726 4.92838662884397)";350334.0000000000;MS
"POINT (51.721892619085 4.89534864749299)";350342.0000000000;MS
"POINT (51.8090270786328 4.99559182174903)";350430.0000000000;MS
"POINT (51.7159057184619 4.88870170161808)";350244.0000000000;MS
"POINT (51.6876971936095 4.91209617175624)";350140.0000000000;MS
"POINT (51.7077965525613 4.87779115582866)";350253.0000000000;MS
"POINT (51.7362356045628 4.8971854189307)";350359.0000000000;MS
"POINT (51.7357597454555 4.87801558709989)";350260.0000000000;MS
"POINT (51.5877162000245 4.56760965033624)";351044.0000000000;MS
"POINT (51.4085840620755 4.34912508761361)";351160.0000000000;MS
"POINT (51.3920896892549 4.33758331559241)";351163.0000000000;MS
"POINT (51.5280448184007 4.28072667297243)";350964.0000000000;MS
"POINT (51.3935074194148 4.31582962518613)";351179.0000000000;MS
"POINT (51.5821296501068 4.52677359898682)";351288.0000000000;MS
"POINT (51.3934315174525 4.35751042993464)";351184.0000000000;MS
"POINT (51.5869182099966 4.21857119168205)";351123.0000000000;MS
"POINT (51.5175484358417 4.27672274350592)";350937.0000000000;MS
"POINT (51.5388599745535 4.28384967320658)";350938.0000000000;MS
"POINT (51.5800982664261 4.58889952836776)";351028.0000000000;MS
"POINT (51.5293064906752 4.26902800099444)";350939.0000000000;MS
"POINT (51.5490772132213 4.27573697239251)";350944.0000000000;MS
"POINT (51.5581212921565 4.54624319540421)";351038.0000000000;MS
"POINT (51.6087787016563 4.52208606884771)";351242.0000000000;MS
"POINT (51.5894077785282 4.52420107095457)";351243.0000000000;MS
"POINT (51.5892847483425 4.54727474975761)";351245.0000000000;MS
"POINT (51.5046285734358 4.27432157199825)";350678.0000000000;MS
"POINT (51.488714386768 4.30025032766518)";350682.0000000000;MS
"POINT (51.4942236588187 4.3102000525224)";350689.0000000000;MS
"POINT (51.6359640263612 4.46179210577545)";350870.0000000000;MS
"POINT (51.5845786303891 4.75245280985378)";350598.0000000000;MS
"POINT (51.5971222014838 4.75758472401308)";350607.0000000000;MS
"POINT (51.6844581255702 4.44003747044776)";350616.0000000000;MS
"POINT (51.5049681510583 4.29297220099722)";350703.0000000000;MS
"POINT (51.6317815120717 4.36604074966309)";350794.0000000000;MS
"POINT (51.5045624318314 4.28589532131007)";350716.0000000000;MS
"POINT (51.6573458373049 4.38066082778916)";350886.0000000000;MS
"POINT (51.4992495160052 4.30787755654347)";350743.0000000000;MS
"POINT (51.5021387190251 4.27414380750766)";350748.0000000000;MS
"POINT (51.4475925840358 5.4885766289289)";409676.0000000000;MS
"POINT (51.5000326811786 4.2696761434407)";350657.0000000000;MS
"POINT (51.5043276849683 4.25597155766811)";350672.0000000000;MS
"POINT (51.5570692868847 4.63162805632472)";348059.0000000000;MS
"POINT (53.3362496655495 6.35347712379418)";374783.0000000000;MS
"POINT (51.5616290676867 4.65332028100584)";347996.0000000000;MS
"POINT (51.5763133866799 4.60895721513563)";348000.0000000000;MS
"POINT (53.3603106247526 6.38246101213587)";374785.0000000000;MS
"POINT (51.5058201783027 4.86167392856799)";347842.0000000000;MS
"POINT (51.5809344236745 4.64350648618696)";348008.0000000000;MS
"POINT (51.5635017961125 4.61158705325005)";348010.0000000000;MS
"POINT (51.4977641139873 4.89325711561789)";347853.0000000000;MS
"POINT (51.5745531845774 4.63268023101486)";347983.0000000000;MS
"POINT (52.6062045526371 6.47158847641366)";371704.0000000000;MS
"POINT (51.5633956872068 5.07890056340873)";346912.0000000000;MS
"POINT (51.5752558850762 5.11112605352455)";346987.0000000000;MS
"POINT (51.5713981638582 5.08327411489177)";347082.0000000000;MS
"POINT (51.5861726970724 5.0922574500041)";347087.0000000000;MS
"POINT (51.567008640518 5.0776188660379)";346929.0000000000;MS
"POINT (51.5736347862049 5.10219571045584)";347004.0000000000;MS
"POINT (51.5930433437138 5.08057256232853)";347013.0000000000;MS
"POINT (51.5816623679697 5.09774359228772)";347016.0000000000;MS
"POINT (51.5623949494211 5.0932249807567)";347108.0000000000;MS
"POINT (52.5982277833119 6.45497521375955)";371685.0000000000;MS
"POINT (52.6073929046705 6.4865901644819)";371668.0000000000;MS
"POINT (51.6881569217918 5.0679764354477)";347125.0000000000;MS
"POINT (53.0721210924109 7.07377829745936)";410363.0000000000;MS
"POINT (51.4677433348373 5.47709043823067)";402769.0000000000;MS
"POINT (51.4357831605278 6.01292223135941)";406019.0000000000;MS
"POINT (51.5039111697723 5.11335630688156)";345725.0000000000;MS
"POINT (51.4932246034863 5.1363375879103)";345401.0000000000;MS
"POINT (51.6566786706144 5.05195764422224)";345510.0000000000;MS
"POINT (51.6574040402229 5.01772178464191)";345521.0000000000;MS
"POINT (51.7348069306809 5.14281617800147)";345762.0000000000;MS
"POINT (51.6353202642445 5.03894549905524)";345458.0000000000;MS
"POINT (52.358022012805 6.6011784938953)";405855.0000000000;MS
"POINT (51.6793259199342 5.07821924950998)";345360.0000000000;MS
"POINT (52.660464804043 6.73167488023478)";371836.0000000000;MS
"POINT (51.3715168823565 6.13835802173607)";406013.0000000000;MS
"POINT (51.5586386360569 5.0998453906856)";346088.0000000000;MS
"POINT (51.6764362214056 4.95331970001629)";345866.0000000000;MS
"POINT (51.7029985374638 4.94387336111008)";345870.0000000000;MS
"POINT (51.5588170725319 5.09262879351087)";346101.0000000000;MS
"POINT (52.6158378708802 6.43015666915326)";409745.0000000000;MS
"POINT (51.6892639067036 4.94538880281046)";345888.0000000000;MS
"POINT (51.6575707851766 4.93994238303592)";345895.0000000000;MS
"POINT (53.0653559160221 6.94558151122314)";409620.0000000000;MS
"POINT (51.5819512132128 4.99026847934577)";345827.0000000000;MS
"POINT (51.5479589190675 5.0537862112734)";346041.0000000000;MS
"POINT (51.5587950655831 5.06979882678134)";346047.0000000000;MS
"POINT (52.7023088407388 6.75428199443743)";371966.0000000000;MS
"POINT (51.724202296398 5.1345578230265)";345772.0000000000;MS
"POINT (52.6255801633048 6.55802587364606)";372114.0000000000;MS
"POINT (51.5677747178891 5.0542024107996)";346350.0000000000;MS
"POINT (51.7001610326796 5.13183595287568)";346403.0000000000;MS
"POINT (52.6118882430342 6.67587513406801)";372020.0000000000;MS
"POINT (51.6953356165276 5.14740653535872)";346418.0000000000;MS
"POINT (52.4811989282741 6.63782793970449)";372122.0000000000;MS
"POINT (51.5430826608639 5.08000298599319)";346178.0000000000;MS
"POINT (51.6813631865516 5.13012592337712)";346433.0000000000;MS
"POINT (51.5899072593686 5.05575914434224)";346310.0000000000;MS
"POINT (52.7802225707151 7.04385042457525)";406608.0000000000;MS
"POINT (51.5886726116523 5.02767926855177)";346339.0000000000;MS
"POINT (50.8403764240114 5.70366247849114)";409640.0000000000;MS
"POINT (51.5444307028882 5.09631889917843)";346149.0000000000;MS
"POINT (51.582948793386 5.05100451100004)";346239.0000000000;MS
"POINT (52.6096181594091 6.55290601978002)";372104.0000000000;MS
"POINT (51.4979173915798 5.20143898356542)";346808.0000000000;MS
"POINT (51.6877133881156 5.14959457729539)";346455.0000000000;MS
"POINT (51.5869228673807 5.1914316499242)";346592.0000000000;MS
"POINT (51.555118164751 5.04654673825794)";346712.0000000000;MS
"POINT (51.6874108705367 5.13242660174682)";346463.0000000000;MS
"POINT (51.5577671163071 5.0898061913289)";346720.0000000000;MS
"POINT (51.4713224298068 5.25228233195795)";346728.0000000000;MS
"POINT (51.4582871728509 5.46848181766193)";406277.0000000000;MS
"POINT (51.5795451465887 5.18321305686897)";346601.0000000000;MS
"POINT (51.466155407443 5.25044475353288)";346747.0000000000;MS
"POINT (51.4402565061241 5.47778434681938)";406280.0000000000;MS
"POINT (51.5808033438028 5.20101586279336)";346634.0000000000;MS
"POINT (51.6128722881482 5.17545051191717)";346636.0000000000;MS
"POINT (51.5745427577358 5.21165244721504)";346644.0000000000;MS
"POINT (51.5477517684682 5.17795131917266)";346773.0000000000;MS
"POINT (52.8948905553177 6.49722603934272)";406289.0000000000;MS
"POINT (53.1824767898849 6.60509374675038)";375104.0000000000;MS
"POINT (53.1628376540949 6.86080456856683)";376008.0000000000;MS
"POINT (51.688052763459 4.74303902558895)";347344.0000000000;MS
"POINT (51.5730885891562 4.75504720944644)";347596.0000000000;MS
"POINT (52.6370334182127 6.66951571045546)";406691.0000000000;MS
"POINT (51.67296474187 4.77630403108393)";347353.0000000000;MS
"POINT (51.5877590193589 4.77959998156742)";347603.0000000000;MS
"POINT (51.5856273715444 4.77737381516175)";347607.0000000000;MS
"POINT (51.5789134899287 4.74250636999705)";347367.0000000000;MS
"POINT (51.5900101757698 4.77751032760027)";347526.0000000000;MS
"POINT (51.5749149681482 5.09655487704047)";347255.0000000000;MS
"POINT (51.5913254793417 5.0191642137545)";347257.0000000000;MS
"POINT (51.583399162351 4.75931813693853)";347530.0000000000;MS
"POINT (51.5791103195052 4.77534462264581)";347547.0000000000;MS
"POINT (51.6683727203508 5.03351312387137)";347135.0000000000;MS
"POINT (51.6975364347193 5.04227920267085)";347143.0000000000;MS
"POINT (51.6037491902622 4.74631561446705)";347560.0000000000;MS
"POINT (51.5671234266808 5.10354572849644)";347151.0000000000;MS
"POINT (53.2032585239387 7.04423183734552)";376082.0000000000;MS
"POINT (51.5415268271278 5.04941503926712)";347178.0000000000;MS
"POINT (51.5956040997111 4.75782487485924)";347454.0000000000;MS
"POINT (51.6662093248902 4.82933563475935)";348735.0000000000;MS
"POINT (51.6500702297741 4.83338706170847)";348737.0000000000;MS
"POINT (51.6532415129629 4.87765052465914)";348623.0000000000;MS
"POINT (51.6048615577744 4.6993385704329)";348750.0000000000;MS
"POINT (51.6217035343305 4.76935183649184)";348914.0000000000;MS
"POINT (51.6009219533677 4.72025676861761)";348772.0000000000;MS
"POINT (51.6569017864736 4.7390891123093)";348917.0000000000;MS
"POINT (51.6422480710312 4.75268229387669)";348925.0000000000;MS
"POINT (51.6455115217267 4.84633034547486)";348550.0000000000;MS
"POINT (51.6418071030406 4.85160538125462)";348551.0000000000;MS
"POINT (51.5927923546594 4.86161303305038)";348556.0000000000;MS
"POINT (51.6579857449823 4.8459873278085)";348679.0000000000;MS
"POINT (51.5143299895527 4.69046324364898)";348822.0000000000;MS
"POINT (51.6260185352062 4.85629008755957)";348564.0000000000;MS
"POINT (51.5296975508724 4.39974129782254)";352283.0000000000;MS
"POINT (51.5205799918827 4.7025996397617)";348836.0000000000;MS
"POINT (51.7917579688864 5.03242016461075)";349009.0000000000;MS
"POINT (51.7826339095726 5.0538307973411)";349012.0000000000;MS
"POINT (51.482061799493 4.6541815174595)";349298.0000000000;MS
"POINT (51.7698230665414 4.95385278654664)";349022.0000000000;MS
"POINT (51.7781371629458 5.01227771002047)";349027.0000000000;MS
"POINT (51.6744276172046 4.59005684981107)";349176.0000000000;MS
"POINT (51.6255669314399 4.63582386278707)";349458.0000000000;MS
"POINT (51.7817032307518 5.0328557280259)";349041.0000000000;MS
"POINT (51.4546461777698 4.64158249803798)";349201.0000000000;MS
"POINT (51.4542597784184 4.58120507761439)";349202.0000000000;MS
"POINT (51.4727187996603 4.66355402603696)";349212.0000000000;MS
"POINT (51.4498783038383 4.65101351012491)";349351.0000000000;MS
"POINT (53.1481682932715 7.01865993305097)";376219.0000000000;MS
"POINT (51.6721585373621 4.67628519858768)";349088.0000000000;MS
"POINT (51.4677052717922 4.65170184024033)";349222.0000000000;MS
"POINT (51.6487478481448 4.59804573569997)";349353.0000000000;MS
"POINT (51.6658719493887 4.74680927332231)";348950.0000000000;MS
"POINT (51.6463811606227 4.61668192381961)";349101.0000000000;MS
"POINT (51.6475657872762 4.60814334520372)";349100.0000000000;MS
"POINT (51.6114158997354 4.81527613768712)";348970.0000000000;MS
"POINT (51.6422040599919 4.60034978341226)";349109.0000000000;MS
"POINT (50.8605897949859 5.68276553431718)";384963.0000000000;MS
"POINT (50.8519204271116 5.66479464171675)";384967.0000000000;MS
"POINT (50.8610382622989 5.66008613532066)";385142.0000000000;MS
"POINT (50.847609676319 5.70516902043297)";384898.0000000000;MS
"POINT (50.84371255856 5.67883994394896)";384979.0000000000;MS
"POINT (50.848181070027 5.69149745516005)";385157.0000000000;MS
"POINT (50.861255784738 5.70965080765666)";385165.0000000000;MS
"POINT (50.8797320225399 5.70656214512267)";384917.0000000000;MS
"POINT (50.8520617560274 5.66480576331946)";385005.0000000000;MS
"POINT (50.8517280616254 5.68907867706804)";384937.0000000000;MS
"POINT (51.5851158579777 4.79628943289224)";352654.0000000000;MS
"POINT (50.8730845678835 5.70778592169747)";384940.0000000000;MS
"POINT (50.8329786531828 5.71506912904481)";385223.0000000000;MS
"POINT (51.6287334621197 4.88337366918438)";352699.0000000000;MS
"POINT (50.8471321581877 5.67697824196168)";385320.0000000000;MS
"POINT (50.8797868670381 5.71958514099832)";385255.0000000000;MS
"POINT (50.8404025888937 5.68748107684743)";385347.0000000000;MS
"POINT (51.723430163048 5.8665086164696)";352714.0000000000;MS
"POINT (50.8439326029181 5.65412081360126)";385360.0000000000;MS
"POINT (52.800007425722 6.04702633116485)";385782.0000000000;MS
"POINT (51.6986802541774 5.11063577773972)";385796.0000000000;MS
"POINT (52.7082925736216 6.89349831058486)";386198.0000000000;MS
"POINT (51.505172799889 4.27174702018464)";386597.0000000000;MS
"POINT (51.5051551289999 4.27180384894059)";386598.0000000000;MS
"POINT (51.505140371586 4.27185137201363)";386599.0000000000;MS
"POINT (51.4671187867535 5.66717124925748)";352930.0000000000;MS
"POINT (51.4760404729624 5.63992115324376)";352931.0000000000;MS
"POINT (51.4828088287163 5.64946236461367)";352932.0000000000;MS
"POINT (51.4790357924181 5.66578777578297)";352937.0000000000;MS
"POINT (51.539741115326 5.62998208245557)";352921.0000000000;MS
"POINT (51.4852913970004 5.6609910270766)";352940.0000000000;MS
"POINT (53.1766262293191 7.06363327229109)";386545.0000000000;MS
"POINT (51.2050272846797 6.02510118172988)";386765.0000000000;MS
"POINT (52.2396313361607 6.78818847099355)";387246.0000000000;MS
"POINT (51.4126643786288 5.82101256982732)";353021.0000000000;MS
"POINT (51.4074117867948 5.14922531845217)";353026.0000000000;MS
"POINT (51.4617614253713 5.6158042545408)";353050.0000000000;MS
"POINT (51.263181489367 5.57291376496458)";336361.0000000000;MS
"POINT (52.538049007439 6.03175740440448)";387394.0000000000;MS
"POINT (51.3630777806013 5.27457564957075)";387407.0000000000;MS
"POINT (51.2724601992656 5.58091000423414)";336363.0000000000;MS
"POINT (51.3620915981598 5.59410783312708)";353139.0000000000;MS
"POINT (52.3611961575234 6.50071801206438)";388207.0000000000;MS
"POINT (51.2510214239057 5.59212224980527)";336369.0000000000;MS
"POINT (51.4183927289203 5.44491417996657)";382828.0000000000;MS
"POINT (53.2401214513771 6.40797093048166)";375178.0000000000;MS
"POINT (51.48292914708 5.44575600282269)";382920.0000000000;MS
"POINT (51.42298944503 5.46169226932159)";382942.0000000000;MS
"POINT (51.4334433160551 5.43927402900448)";382763.0000000000;MS
"POINT (51.4353320096863 5.44066896934145)";382764.0000000000;MS
"POINT (51.4414787082254 5.45553330705637)";382877.0000000000;MS
"POINT (51.474853046002 5.49005932641107)";383299.0000000000;MS
"POINT (51.4247735232471 5.49290993092048)";383209.0000000000;MS
"POINT (53.2154649236508 6.56779087346424)";374642.0000000000;MS
"POINT (53.2332765231658 6.60562621215222)";374643.0000000000;MS
"POINT (53.2203247221778 6.56573088893995)";374644.0000000000;MS
"POINT (53.2291903917451 6.57408138795725)";374645.0000000000;MS
"POINT (53.2044746462996 6.57390275233405)";374646.0000000000;MS
"POINT (53.3239581118544 6.88253583191468)";375040.0000000000;MS
"POINT (51.5705569978402 4.82484258941283)";348160.0000000000;MS
"POINT (53.2680681876247 6.65223177203279)";374978.0000000000;MS
"POINT (53.2444852138747 6.65405210358781)";374979.0000000000;MS
"POINT (51.7025317184211 4.85631534036512)";348138.0000000000;MS
"POINT (53.3064325446959 6.59512665850318)";374918.0000000000;MS
"POINT (53.3030364093347 6.95679233052846)";375061.0000000000;MS
"POINT (53.3242547706882 6.52128952495449)";374856.0000000000;MS
"POINT (53.3475743982046 6.63842990399532)";374932.0000000000;MS
"POINT (53.3117424708859 6.76869176869556)";375006.0000000000;MS
"POINT (51.699409331088 4.85066786611988)";348139.0000000000;MS
"POINT (53.3920807872565 6.54945811216758)";374822.0000000000;MS
"POINT (53.1635376318713 6.61896490830341)";375106.0000000000;MS
"POINT (52.2647210658463 6.79809694589172)";407231.0000000000;MS
"POINT (51.494226341221 4.28758056970721)";407187.0000000000;MS
"POINT (51.5546424994713 4.79854168615795)";348177.0000000000;MS
"POINT (51.5662967775735 4.8303103512061)";348197.0000000000;MS
"POINT (53.2967528621188 6.38850592210171)";375137.0000000000;MS
"POINT (51.5429749392142 4.79572382024369)";348168.0000000000;MS
"POINT (51.5286763613345 4.79140869903488)";348170.0000000000;MS
"POINT (53.1569864646615 6.6407884191167)";375080.0000000000;MS
"POINT (53.2216799401352 6.31567669042351)";375269.0000000000;MS
"POINT (53.2611927674645 6.30587895239783)";375163.0000000000;MS
"POINT (53.4045001340104 6.67972765668639)";375452.0000000000;MS
"POINT (51.7151337060316 4.6902266763303)";348267.0000000000;MS
"POINT (53.444795808074 6.80722131022856)";375363.0000000000;MS
"POINT (53.3808638112343 6.76281267484071)";375430.0000000000;MS
"POINT (51.7042076850923 4.71111589079214)";348242.0000000000;MS
"POINT (53.4240000675893 6.84288074411955)";375398.0000000000;MS
"POINT (53.4236939369953 6.84329695498463)";375399.0000000000;MS
"POINT (53.2765076718596 6.59255530654716)";375692.0000000000;MS
"POINT (53.3083506631399 6.44071777374853)";375698.0000000000;MS
"POINT (53.3812404381078 6.42252603116006)";375727.0000000000;MS
"POINT (53.3333285165806 6.91216385235226)";375535.0000000000;MS
"POINT (51.6672999350745 4.53574860751284)";348338.0000000000;MS
"POINT (53.236930686394 6.53856048751849)";375813.0000000000;MS
"POINT (51.6895078399387 4.6101391324077)";348357.0000000000;MS
"POINT (51.6937427450145 4.61837973425752)";348362.0000000000;MS
"POINT (53.2488332954309 6.86429503699202)";375866.0000000000;MS
"POINT (51.6643256171317 4.54305222153827)";348352.0000000000;MS
"POINT (53.1522328953272 6.74207152779393)";375933.0000000000;MS
"POINT (53.1646981656317 6.78908570826148)";375946.0000000000;MS
"POINT (51.6845392688621 4.61063065434834)";348381.0000000000;MS
"POINT (53.2410859195754 6.60183687154349)";379555.0000000000;MS
"POINT (53.0656319170532 6.46299846201924)";377328.0000000000;MS
"POINT (51.5126980660728 5.95120316256972)";379584.0000000000;MS
"POINT (51.5930736835394 4.76982171722053)";379416.0000000000;MS
"POINT (51.1214173691667 6.0384037423377)";379781.0000000000;MS
"POINT (53.3125062734198 6.59881098994316)";379910.0000000000;MS
"POINT (51.5469750197761 4.51514605358263)";351847.0000000000;MS
"POINT (51.8031166861606 5.58489605132875)";379886.0000000000;MS
"POINT (51.5069378422191 5.88668601066951)";379710.0000000000;MS
"POINT (52.4408045718806 6.74705937879004)";379823.0000000000;MS
"POINT (53.1480608441555 6.49454928974571)";379835.0000000000;MS
"POINT (51.1524384722227 5.89416340792428)";379998.0000000000;MS
"POINT (53.1270801080578 6.3470302346394)";380004.0000000000;MS
"POINT (53.4566176018285 6.81197836720986)";380277.0000000000;MS
"POINT (51.6090547567048 4.51760978108381)";351912.0000000000;MS
"POINT (52.5508258520998 5.93998005702884)";380055.0000000000;MS
"POINT (51.6320110404987 4.56864881843843)";351925.0000000000;MS
"POINT (51.5023789786968 4.73511921900205)";380390.0000000000;MS
"POINT (51.1907884807886 6.01448381210807)";380536.0000000000;MS
"POINT (51.5887113157648 4.33112381703063)";351975.0000000000;MS
"POINT (52.3238907353004 6.63288953899158)";380406.0000000000;MS
"POINT (51.5854791635825 4.24851113842165)";351983.0000000000;MS
"POINT (51.5597449675583 4.3492010477174)";351987.0000000000;MS
"POINT (51.6078807963887 4.2139974599915)";351988.0000000000;MS
"POINT (51.5474126038114 4.36129341261264)";351990.0000000000;MS
"POINT (50.8280484867071 6.02176244994343)";380303.0000000000;MS
"POINT (51.5761695015822 4.3309198162764)";352012.0000000000;MS
"POINT (51.585422978426 4.31702997997137)";352062.0000000000;MS
"POINT (51.6315296511854 4.38746449583227)";380664.0000000000;MS
"POINT (53.3662450248085 6.28249828091416)";380869.0000000000;MS
"POINT (51.5685425395109 4.40758292035774)";352074.0000000000;MS
"POINT (51.6745038215714 4.43165235781922)";352125.0000000000;MS
;381550.0000000000;MS
;381553.0000000000;MS
;381554.0000000000;MS
"POINT (51.4770363273819 5.42249382711393)";382495.0000000000;MS
"POINT (51.3483372672313 5.431867028942)";338847.0000000000;MS
"POINT (51.4447185381607 5.48496056323643)";382312.0000000000;MS
"POINT (51.4344324750675 5.4715748670627)";382316.0000000000;MS
"POINT (51.4519148729383 5.40230543691732)";382314.0000000000;MS
"POINT (51.4241808940419 4.32432587736685)";352187.0000000000;MS
"POINT (51.433989031561 4.319646764845)";352189.0000000000;MS
"POINT (53.3348070711474 6.58629084790142)";382141.0000000000;MS
"POINT (51.4284166986001 4.31828579528801)";352184.0000000000;MS
"POINT (51.4670186977511 5.50718524180286)";382306.0000000000;MS
"POINT (51.4291337869281 5.44478585819855)";382308.0000000000;MS
"POINT (51.4290685677622 5.44504980889778)";382309.0000000000;MS
"POINT (51.4512973637294 5.46528935053931)";382500.0000000000;MS
"POINT (51.4306595894091 5.48680109389399)";382516.0000000000;MS
"POINT (51.4822273050207 4.38898873446661)";352270.0000000000;MS
"POINT (51.5258506014444 4.36896638591739)";352271.0000000000;MS
"POINT (51.4674374794944 5.41917839909827)";382652.0000000000;MS
"POINT (51.4269646487996 4.3446027615864)";352208.0000000000;MS
"POINT (51.4408785708012 5.3884926421004)";382560.0000000000;MS
"POINT (51.4341847823346 5.51528982695385)";382480.0000000000;MS
"POINT (51.487129601356 4.39914682589705)";352278.0000000000;MS
"POINT (51.4372492134827 5.41574141927851)";382589.0000000000;MS
"POINT (53.0657808447978 6.447507881098)";377330.0000000000;MS
"POINT (53.2111080382504 6.50433517859661)";377431.0000000000;MS
"POINT (51.3630916752748 4.39072814731781)";351389.0000000000;MS
"POINT (53.1485842066028 6.26437443898473)";377145.0000000000;MS
"POINT (53.1583739403462 6.56096576700318)";377153.0000000000;MS
"POINT (51.5922160689519 4.45926319560036)";351327.0000000000;MS
"POINT (51.5798166048737 4.51712641932652)";351332.0000000000;MS
"POINT (51.6159258313486 4.43437744261811)";351334.0000000000;MS
"POINT (53.0674444740025 6.57770531804299)";377285.0000000000;MS
"POINT (53.2318938685838 6.54932402600851)";377387.0000000000;MS
"POINT (51.6066339529059 4.51677068309752)";351379.0000000000;MS
"POINT (51.5825134873126 4.46085831176471)";351321.0000000000;MS
"POINT (53.2005284535001 6.54778772269008)";377412.0000000000;MS
"POINT (51.304760110878 6.12228684540287)";377857.0000000000;MS
"POINT (51.3471043984092 6.09064101975663)";377860.0000000000;MS
"POINT (51.5326354663849 4.4906764476799)";351415.0000000000;MS
"POINT (51.5328784874136 4.44664580251641)";351432.0000000000;MS
"POINT (51.563765647625 4.48091671767144)";378191.0000000000;MS
"POINT (51.5451348935827 4.44720468871175)";351488.0000000000;MS
"POINT (50.8363401813179 6.01500052568413)";378068.0000000000;MS
"POINT (51.5448900065622 4.49521755280179)";351470.0000000000;MS
"POINT (52.2361882245173 6.52450505181113)";377943.0000000000;MS
"POINT (51.5065792953563 5.64083062329103)";335562.0000000000;MS
"POINT (51.5250519443132 4.47079382851485)";351549.0000000000;MS
"POINT (51.5196222184914 4.4602231419032)";351572.0000000000;MS
"POINT (50.9529955663715 5.78067300216107)";378410.0000000000;MS
"POINT (51.5532982176271 4.46042728540518)";351592.0000000000;MS
"POINT (51.5313583502344 4.45326523590001)";351647.0000000000;MS
"POINT (51.4484358533067 5.4569792081006)";378656.0000000000;MS
"POINT (51.5184632256023 4.45025767720766)";351606.0000000000;MS
"POINT (51.5195698384371 4.38718394588959)";378495.0000000000;MS
"POINT (51.3646688702858 5.44631920472841)";338852.0000000000;MS
"POINT (51.5159339044045 4.43719019559868)";351635.0000000000;MS
"POINT (52.5710695528731 5.95041226549476)";378620.0000000000;MS
"POINT (51.5446028021007 4.45012174798624)";351721.0000000000;MS
"POINT (51.3975869273467 6.08729006589617)";378865.0000000000;MS
"POINT (51.534960028598 4.46403205334446)";351708.0000000000;MS
"POINT (51.5389888178952 4.48810477013936)";351731.0000000000;MS
"POINT (52.2200418349257 6.92710982587152)";379301.0000000000;MS
"POINT (51.5353061866722 4.5882753941489)";351810.0000000000;MS
"POINT (51.7681239005021 4.7920556373988)";379158.0000000000;MS
"POINT (51.5490838311395 4.59208683398135)";351775.0000000000;MS
"POINT (51.5318978452197 4.57807721730005)";351778.0000000000;MS
"POINT (51.538975114313 4.6138762881813)";351782.0000000000;MS
"POINT (51.5581243937159 4.59071939526332)";351783.0000000000;MS
"POINT (53.1600549723252 6.72172371013348)";379254.0000000000;MS
"POINT (51.5539590525856 4.58001045498989)";351793.0000000000;MS
"POINT (51.562370666651 4.51643821154227)";351803.0000000000;MS
"POINT (51.5321655360165 4.55932208549588)";351770.0000000000;MS
"POINT (51.5393372396509 4.55791812662309)";351795.0000000000;MS
"POINT (51.3675424966856 5.21655323735539)";384734.0000000000;MS
"POINT (51.3988826165148 5.77569061805748)";384739.0000000000;MS
"POINT (50.854680184617 5.69069073964877)";385123.0000000000;MS
"POINT (50.8406677942755 5.6948907183106)";385044.0000000000;MS
"POINT (50.8352857611044 5.70326928398258)";385133.0000000000;MS
"POINT (51.4581589689497 5.69073904162713)";337354.0000000000;MS
"POINT (51.5442744680822 5.69145924882469)";337041.0000000000;MS
"POINT (51.4684288063999 5.66346705446418)";337223.0000000000;MS
"POINT (51.358715834524 5.16775764534745)";338360.0000000000;MS
"POINT (51.5009743261951 5.47641008297241)";338762.0000000000;MS
"POINT (51.5015616520026 5.45554617234342)";338769.0000000000;MS
"POINT (51.3626318128833 5.37603419870496)";338408.0000000000;MS
"POINT (51.3670930632697 5.72704410862603)";338612.0000000000;MS
"POINT (51.3498628560674 5.48327329181009)";338819.0000000000;MS
"POINT (51.3603695331292 5.46296209840983)";338834.0000000000;MS
"POINT (51.3002476408366 5.43275591843121)";338836.0000000000;MS
"POINT (51.3532121062816 5.46916821923515)";338838.0000000000;MS
"POINT (51.3489833635118 5.6955374652421)";338489.0000000000;MS
"POINT (51.3941921592537 5.72588264719196)";338490.0000000000;MS
"POINT (51.3296750082246 5.69329642334705)";338495.0000000000;MS
