5.99443900,52.53661490,"KPN.20F161 , Zwolseweg 19 , Zwolseweg , 19 , 8275 AB , 'S-HEERENBROEK"
5.99638040,52.53646720,"KPN.20f162 , Zwolseweg 21 en 23 , Zwolseweg , 23 , 8275 AB , 'S-HEERENBROEK"
5.99706390,52.53643120,"KPN.20f163 , ZWOLSEWEG 25 , Zwolseweg , 25 , 8275 AB , 'S-HEERENBROEK"
5.99821340,52.53625850,"KPN.20f164 , Zwolseweg 27 , Zwolseweg , 27 , 8275 AB , 'S-HEERENBROEK"
5.99962980,52.53610150,"KPN.20f165 , Zwolseweg 29 , Zwolseweg , 29 , 8275 AB , 'S-HEERENBROEK"
6.00200620,52.53577110,"KPN.20f166 , Zwolseweg 31 , Zwolseweg , 31 , 8275 AB , 'S-HEERENBROEK"
5.99181730,52.53728500,"KPN.20f016 , Zwolseweg 50 , Zwolseweg , 50 , 8275 AA , 'S-HEERENBROEK"
5.99534290,52.53683320,"KPN.20F167 , Zwolseweg 52 , Zwolseweg , 52 , 8275 AA , 'S-HEERENBROEK"
5.99697330,52.53666490,"KPN.20F168 , Zwolseweg 54 en 54A , Zwolseweg , 54 , 8275 AA , 'S-HEERENBROEK"
5.99887840,52.53645100,"KPN.20F169 , Zwolseweg 56 , Zwolseweg , 56 , 8275 AA , 'S-HEERENBROEK"
6.00461780,52.53599060,"KPN.20f170 , Zwolseweg 60 , Zwolseweg , 60 , 8275 AA , 'S-HEERENBROEK"
6.01128180,52.53551900,"KPN.20f110 , Zwolseweg 67 , Zwolseweg , 67 , 8275 AC , 'S-HEERENBROEK"
6.01240210,52.53578210,"KPN.20f111 , ZWOLSEWG 68 , Zwolseweg , 68 , 8275 AA , 'S-HEERENBROEK"
6.01812230,52.53480870,"KPN.20f112 , Zwolseweg 70 en 70A , Zwolseweg , 70 , 8275 AA , 'S-HEERENBROEK"
5.31887680,51.69887980,"079.033 , aartshertogenlaan , Aartshertogenlaan , 395 , 5212 CK , 'S-HERTOGENBOSCH"
5.33807710,51.70862670,"079.018 , balkweg , Balkweg , 6 , 5232 BV , 'S-HERTOGENBOSCH"
5.31806430,51.72475370,"079.089 , Burg. Godschalxstraat , Belgeren , 1 , 5235 AM , 'S-HERTOGENBOSCH"
5.31295400,51.68674130,"079.038 , bethaniestraat , Bethaniestraat , 16 , 5211 LJ , 'S-HERTOGENBOSCH"
5.31292500,51.68673050,"079.037 , reinier v arkel , Bethaniestraat , 2 , 5211 LJ , 'S-HERTOGENBOSCH"
5.32819080,51.68405460,"079.028 , bilderdijkstraat , Bilderdijkstraat , 1 , 5216 TA , 'S-HERTOGENBOSCH"
5.30471750,51.69219450,"079.074 , bloemenkamp , Bloemenkamp , 88 , 5211 XK , 'S-HERTOGENBOSCH"
5.29927020,51.69051390,"079.023 , Buitenhaven , Buitenhaven , 4 , 5211 TP , 'S-HERTOGENBOSCH"
5.32927380,51.73217340,"079.079 , st. landolinuslaan , Burgemeesters Godschalxstraat , 1 , 5236 AA , 'S-HERTOGENBOSCH"
5.26498530,51.71270700,"079.042 , C.W.S. , De Beverspijken , 16 , 5221 ED , 'S-HERTOGENBOSCH"
5.30480820,51.71573210,"079.067 , kabouters , De Kabouters , 34 , 5231 WK , 'S-HERTOGENBOSCH"
5.26245020,51.71357900,"079.029 , de meerheuvel , De Meerheuvel , 13 , 5221 EA , 'S-HERTOGENBOSCH"
5.35902640,51.68689930,"079.097 , De Steenbok , De Steenbok , 1 , 5215 MG , 'S-HERTOGENBOSCH"
5.26919600,51.71925220,"079.075 , de vlacie , De Vlacie , 2 , 5221 AL , 'S-HERTOGENBOSCH"
5.30660140,51.71294380,"079.062 , derde hambak , Derde Hambaken , 15 , 5231 SE , 'S-HERTOGENBOSCH"
5.29401650,51.69903930,"079.066A , veemarkt , Diezekade , 2 , 5222 AK , 'S-HERTOGENBOSCH"
5.35295700,51.67186240,"079.099 , Donksestraat 12 , Donksestraat , 12 , 5216 VX , 'S-HERTOGENBOSCH"
5.32425810,51.71421600,"079.013 , harendreef , Eerste Haren , 25 , 5233 BA , 'S-HERTOGENBOSCH"
5.33031680,51.72893650,"079.093 , Empelseweg , Empelseweg , 17 , 5236 PA , 'S-HERTOGENBOSCH"
5.31455130,51.69314080,"079.022 , geldersedam , Geldersedam , 1 , 5212 RA , 'S-HERTOGENBOSCH"
5.30590170,51.72878290,"079.014 , fleringen , Gooiland , 33 , 5235 NE , 'S-HERTOGENBOSCH"
5.27249040,51.71256080,"079.030 , gr v solmsweg , Graaf van Solmsweg , 46 , 5222 BP , 'S-HERTOGENBOSCH"
5.32311320,51.68982270,"079.035 , rijnstraat , Grevelingen , 66 , 5215 ES , 'S-HERTOGENBOSCH"
5.24155230,51.73303890,"079.039 , hennenweide , Hennen Weide , 4 , 5221 BR , 'S-HERTOGENBOSCH"
5.32547290,51.70382400,"079.053 , hervensebaan , Hervensebaan , 11 DIV , 5232 JL , 'S-HERTOGENBOSCH"
5.35644300,51.68907460,"079.088 , Wurth , Het Sterrenbeeld , 36 , 5215 ML , 'S-HERTOGENBOSCH"
5.35276120,51.68423340,"079.085 , Rijkswaterstaat , Het Zuiderkruis , 4 , 5215 MV , 'S-HERTOGENBOSCH"
5.31039290,51.72450860,"079.004 , hofstedenlaan , Hofstedenlaan , 3 , 5235 CL , 'S-HERTOGENBOSCH"
5.29279630,51.67780140,"079.027 , isabellalaan , Isabellalaan , 1 ,  , 'S-HERTOGENBOSCH"
5.33518000,51.69835600,"079.009 , jasmijnstraat , Jasmijnstraat , 25 , 5213 HN , 'S-HERTOGENBOSCH"
5.25964390,51.69720770,"079.015 , kard. de jongsingel , Kardinaal De Jongsingel , 1 , 5224 HR , 'S-HERTOGENBOSCH"
5.29991240,51.71397510,"079.031 , klarinet , Klarinet , 23 , 5231 DL , 'S-HERTOGENBOSCH"
5.25848570,51.70172280,"079.043 , kooikersweg , Kruiskampsingel , 339 , 5224 KK , 'S-HERTOGENBOSCH"
5.32285690,51.69288320,"079.011 , lagelandstraat , Lagelandstraat , 21 A ,  , 'S-HERTOGENBOSCH"
5.25195270,51.72780790,"079.084 , haverley , Lelienhuyze , 1 , 5221 PE , 'S-HERTOGENBOSCH"
5.29071230,51.72466700,"079.057 , Anjervallei , Lotusvallei , 2 , 5237 LK , 'S-HERTOGENBOSCH"
5.29219790,51.68944390,"079.003 , paleis v justitie , Magistratenlaan , 260 , 5223 MA , 'S-HERTOGENBOSCH"
5.32169460,51.73281670,"079.090 , Meerwijkweg , Meerwijkweg , 19 A , 5236 BL , 'S-HERTOGENBOSCH"
5.29341530,51.72928420,"079.006 , m.v.boemellaan , Meester van Boemellaan , 14 , 5237 KB , 'S-HERTOGENBOSCH"
5.32402750,51.68556500,"079.008 , melisstokestraat , Melis Stokestraat , 14 , 5216 KP , 'S-HERTOGENBOSCH"
5.28698690,51.68759810,"079.077 , h.t.s , Onderwijsboulevard , 215 , 5223 DE , 'S-HERTOGENBOSCH"
5.28742300,51.69105430,"079.096 , koning Willem I college , Onderwijsboulevard , 3 , 5223 DE , 'S-HERTOGENBOSCH"
5.30901400,51.68550120,"079.019 , casinotuin , Oude Dieze , 25 , 5211 KT , 'S-HERTOGENBOSCH"
5.29402660,51.69903980,"079.066 , veemarkt , Oude Engelenseweg , 1 , 5222 AA , 'S-HERTOGENBOSCH"
5.27279800,51.68736310,"079.091 , Oude Vlijmenseweg , Oude Vlijmenseweg , 20 , 5223 GN , 'S-HERTOGENBOSCH"
5.29105540,51.69721200,"079.001 , GOS DEN BOSCH OUDE ENGELENSEWEG , Paardskerkhofweg , 14 , 5223 AJ , 'S-HERTOGENBOSCH"
5.33161420,51.67891120,"079.026 , brabantlaan , Pettelaarpark , 1 , 5216 PC , 'S-HERTOGENBOSCH"
5.32875640,51.68541930,"079.051 , campina melkunie , Pieter Langendijksingel , 2 , 5216 JZ , 'S-HERTOGENBOSCH"
5.34089930,51.68432810,"079.050 , kruithoorn , Poeldonkweg , 5 , 5216 JX , 'S-HERTOGENBOSCH"
5.27411880,51.69954560,"079.100 , Peelpioneers , Pomphoekweg , 10 , 5222 BE , 'S-HERTOGENBOSCH"
5.33820350,51.71175690,"079.024 , reitseweg , Reitscheweg , 57 , 5232 BX , 'S-HERTOGENBOSCH"
5.28077340,51.69756000,"079.044 , a.m.p , Rietveldenweg , 32 , 5222 AR , 'S-HERTOGENBOSCH"
5.26684370,51.70649530,"079.021 , rietveldenweg , Rietveldenweg , 55 , 5222 AP , 'S-HERTOGENBOSCH"
5.26582030,51.69316550,"079.034 , rijzertlaan , Rijzertlaan , 19 , 5223 JS , 'S-HERTOGENBOSCH"
5.32972380,51.69049390,"079.010 , rivierenplein , Rivierenplein , 65 , 5215 CZ , 'S-HERTOGENBOSCH"
5.31598110,51.71445060,"079.032 , rompertdreef , Rompertdreef , 15 , 5233 ED , 'S-HERTOGENBOSCH"
5.26339110,51.70514020,"079.068 , hokatex , Ruwekampweg , 8 , 5222 AT , 'S-HERTOGENBOSCH"
5.26339110,51.70514020,"079.068A , hokatex , Ruwekampweg , 8 , 5222 AT , 'S-HERTOGENBOSCH"
5.30898110,51.70727260,"079.005 , Weteringpad , Schanswetering , 62 , 5231 NE , 'S-HERTOGENBOSCH"
5.28304030,51.73660980,"079.082 , Schout v Haestrecht , Schout van Haestrechtsingel , 161 , 5237 SG , 'S-HERTOGENBOSCH"
5.26893260,51.70909280,"079.095 , Bio Dry House BV , Siloweg , 27 , 5222 BN , 'S-HERTOGENBOSCH"
5.31999860,51.71178690,"079.002 , vijfde slagen , Slagendreef , 29 , 5233 VE , 'S-HERTOGENBOSCH"
5.29951660,51.72858040,"079.017 , troelstradreef , Thorbeckeplantsoen , 1 , 5237 DH , 'S-HERTOGENBOSCH"
5.33080330,51.71612490,"079.072 , tweede reit , Tweede Reit , 10 , 5233 JN , 'S-HERTOGENBOSCH"
5.28428310,51.70209040,"079.056 , Heijmans Asfalt Centrale , Veemarktkade , 10 , 5222 AE , 'S-HERTOGENBOSCH"
5.28461040,51.70321990,"079.046 , slachthuis , Veemarktkade , 19 , 5222 AG , 'S-HERTOGENBOSCH"
5.32824330,51.70152180,"079.080 , sportcomplex de Vliert , Victorialaan , 21 , 5213 JG , 'S-HERTOGENBOSCH"
5.31603960,51.70436450,"079.064 , vierde buitenpepers , Vierde Buitenpepers , 2 , 5231 AL , 'S-HERTOGENBOSCH"
5.32150200,51.71785300,"079.060 , vijfde donk , Vijfde Donk , 63 , 5233 XM , 'S-HERTOGENBOSCH"
5.33555840,51.70434990,"134.101 , GOS DEN BOSCH DE VLIERT , Vliertsesteeg , 16 , 5213 ZA , 'S-HERTOGENBOSCH"
5.28219610,51.68592610,"079.098 , Tamoil Nederland B.V. , Vlijmenseweg , 1 B , 5223 GW , 'S-HERTOGENBOSCH"
5.27305870,51.68560990,"079.094 , Jeroen Bosch Ziekenhuis , Vlijmenseweg , 2 , 5223 GW , 'S-HERTOGENBOSCH"
5.28584010,51.68503920,"079.078 , kon. willem I college , Vlijmenseweg , 2 , 5223 GW , 'S-HERTOGENBOSCH"
5.29407400,51.68411220,"079.063 , westwal , Westwal , 60 , 5211 DD , 'S-HERTOGENBOSCH"
5.31563130,51.70891140,"079.055 , zevenhondsweg , Zevenhontseweg , 1 , 5231 GZ , 'S-HERTOGENBOSCH"
5.31919180,51.68221630,"079.007 , zuiderparkweg , Zuiderparkweg , 113 , 5216 HB , 'S-HERTOGENBOSCH"
5.28704560,51.73026880,"079.083 , Zwartbroekweg , Zwartbroekweg , 420 , 5237 KW , 'S-HERTOGENBOSCH"
5.30059800,51.70236760,"079.040 , weener groep , van Herpensweide , 1 B , 5231 VL , 'S-HERTOGENBOSCH"
6.96869390,53.01903850,"SKN.700623 , ALTEVEERSTERWG 2 , Alteveersterweg , 2 , 9661 TA , ALTEVEER GN"
6.98417580,53.02874770,"SKN.700610 , ALTEVEERSTERWG 20 , Alteveersterweg , 20 , 9661 TB , ALTEVEER GN"
6.98542680,53.02959420,"SKN.700609 , ALTEVEERSTERWG 21 , Alteveersterweg , 21 , 9661 TB , ALTEVEER GN"
6.98686060,53.03119540,"SKN.700607 , ALTEVEERSTERWG 25 , Alteveersterweg , 25 , 9661 TB , ALTEVEER GN"
